district_code,district_name,gram_panchayat_code,gram_panchayat_name,parent_kp_code
178,Sant Kabir Nagar,86017,Kusmaha,2087
179,Bhadohi,86781,Kusura,2097
178,Sant Kabir Nagar,85797,Kusuru Kala,2084
182,Siddharthnagar,88554,Lachhimanpur Urf Vallijot,2126
160,Kushinagar,74302,Lachhmipur,1894
178,Sant Kabir Nagar,85799,Lagdawar,2084
129,Bara Banki,52470,Lakhupur,1537
179,Bhadohi,86783,Lalikapura,2097
181,Shrawasti,87870,Lalpur Kusmahwa,2117
160,Kushinagar,74632,Laxmipur,1899
164,Mahrajganj,76383,Laxmipur,1928
164,Mahrajganj,76887,Laxmipur Jarlahiya,1935
160,Kushinagar,74165,Laxmipur Misra,1892
182,Siddharthnagar,88709,Lehra Urf Ramnagar,2128
160,Kushinagar,74981,Lila Dhar Chhapra,1904
164,Mahrajganj,76751,Lorhiya,1933
182,Siddharthnagar,88771,Luchuiya,2129
181,Shrawasti,273798,Luxmanpur Gorpurwa,2113
182,Siddharthnagar,88877,Madanpur,2131
182,Siddharthnagar,88830,Madarahna Janubi,2130
181,Shrawasti,87873,Madarhva,2117
182,Siddharthnagar,88834,Madawa,2130
160,Kushinagar,267160,Madhopur,1892
160,Kushinagar,74361,Madhwapur,1895
182,Siddharthnagar,88472,Madrahna,2125
179,Bhadohi,266301,Magaini,2093
160,Kushinagar,74304,Magdiha,1894
179,Bhadohi,86395,Mahadava,2093
160,Kushinagar,74418,Mahadeva,1896
164,Mahrajganj,76339,Mahadeva,1927
181,Shrawasti,87813,Mahadeva Salarpur,2116
182,Siddharthnagar,88779,Mahadewa Buzurg,2129
182,Siddharthnagar,88710,Mahdewa,2128
178,Sant Kabir Nagar,85731,Mahla,2083
129,Bara Banki,51797,Mahmoodabad,1528
181,Shrawasti,267376,Mahrauli,2115
164,Mahrajganj,76825,Mahua Shukla,1934
182,Siddharthnagar,270432,Mahuva Pathak,2126
182,Siddharthnagar,88475,Mahuwa,2125
182,Siddharthnagar,88237,Mahuwakhurd,2122
182,Siddharthnagar,88325,Mailani,2123
178,Sant Kabir Nagar,85943,Majgawa,2086
182,Siddharthnagar,88400,Majhawan,2124
179,Bhadohi,86687,Makanpur Rohi,2092
160,Kushinagar,269667,Malahiya,1896
182,Siddharthnagar,273973,Malhwar,2120
129,Bara Banki,269758,Mamapur,1528
160,Kushinagar,74479,Mangalpur Urf Mangrua,1897
160,Kushinagar,74985,Mani Kaura,1904
182,Siddharthnagar,274215,Manikaura(Gulriya),2120
160,Kushinagar,74419,Mansha Chhapra,1896
179,Bhadohi,86791,Manshahpur,2097
182,Siddharthnagar,88477,Masaicha,2125
178,Sant Kabir Nagar,86131,Matauli,2089
179,Bhadohi,86688,Matethu,2092
160,Kushinagar,74835,Mathia,1902
160,Kushinagar,74420,Mathia Bujurg,1896
160,Kushinagar,74308,Mathiya,1894
164,Mahrajganj,269094,Mathiyan,1928
164,Mahrajganj,76307,Matihanwa,1926
182,Siddharthnagar,269387,Matiyariya,2125
182,Siddharthnagar,88566,Mau Nankar,2126
129,Bara Banki,52203,Maulabad,1533
179,Bhadohi,266306,Mednipur Uparwar,2093
129,Bara Banki,52608,Mehmoodpur,1539
129,Bara Banki,52541,Mirapur,1538
164,Mahrajganj,76583,Mishrauliya,1931
178,Sant Kabir Nagar,85948,Mohaddipur,2086
178,Sant Kabir Nagar,85949,Mohammadpur Kathar,2086
164,Mahrajganj,76585,Mohanapur,1931
129,Bara Banki,52478,Mohhabbat Pur,1537
160,Kushinagar,74989,Mojahida,1904
178,Sant Kabir Nagar,86289,Muradeeha Khurd,2091
178,Sant Kabir Nagar,86216,Musahra,2090
129,Bara Banki,52482,Nakta Sehariya,1537
164,Mahrajganj,76591,Nandna,1931
160,Kushinagar,266812,Narahwa Kirat Patti,1891
129,Bara Banki,51957,Narauli,1530
160,Kushinagar,74541,Narayan Pur,1898
160,Kushinagar,266908,Narhawadih,1891
164,Mahrajganj,76522,Natava,1930
164,Mahrajganj,76897,Natava,1935
179,Bhadohi,86405,Natawa,2093
179,Bhadohi,86692,Nathaipur,2096
164,Mahrajganj,76593,Nathnagar,1931
178,Sant Kabir Nagar,86021,Natwa,2087
164,Mahrajganj,76756,Nauniyan,1933
179,Bhadohi,86693,Newada Rohi,2092
181,Shrawasti,87696,Niba Bhari,2114
179,Bhadohi,86799,Nidiura,2097
129,Bara Banki,51735,Niyamatpur,1527
178,Sant Kabir Nagar,269752,Nokta,2088
178,Sant Kabir Nagar,86024,Pachnewri,2087
182,Siddharthnagar,88627,Padahra Khurd,2127
178,Sant Kabir Nagar,86109,Padaraha,2088
182,Siddharthnagar,270409,Padari,2126
178,Sant Kabir Nagar,85807,Padia,2084
160,Kushinagar,74545,Padri Mehdia,1898
160,Kushinagar,74706,Pagar,1900
160,Kushinagar,271816,Pagara,1902
181,Shrawasti,273829,Pahlada,2114
160,Kushinagar,74486,Pakari,1897
129,Bara Banki,51677,Paliya Masoodpur,1526
160,Kushinagar,266824,Pandey Patti,1891
164,Mahrajganj,76962,Parasabani,1936
182,Siddharthnagar,88883,Paraspur,2131
160,Kushinagar,74999,Pargan Chhapra,1904
178,Sant Kabir Nagar,85873,Parjapatipur,2085
182,Siddharthnagar,88242,Parsa,2122
178,Sant Kabir Nagar,86025,Parsa Chaubey,2087
182,Siddharthnagar,274098,Parsa Diwan,2119
129,Bara Banki,52548,Parsa-I,1538
160,Kushinagar,74178,Parsauni,1892
160,Kushinagar,74250,Parsauni,1893
160,Kushinagar,74547,Parsauni,1898
160,Kushinagar,271470,Parsauni Khurd New,1903
182,Siddharthnagar,88645,Parsiya,2128
182,Siddharthnagar,269908,Parsohiya Tiwari,2120
160,Kushinagar,74549,Parsu Rampur,1898
160,Kushinagar,74927,Parsunai Kurd,1903
182,Siddharthnagar,88096,Pat Khauli Maufi,2120
182,Siddharthnagar,88485,Patahara,2125
160,Kushinagar,74847,Patani,1902
182,Siddharthnagar,273858,Pathkauli,2118
182,Siddharthnagar,273985,Pedari Mustkam,2120
178,Sant Kabir Nagar,85742,Pheusi,2083
129,Bara Banki,52622,Phoolpur,1539
164,Mahrajganj,270732,Pipariya,1934
160,Kushinagar,74850,Pipra,1902
160,Kushinagar,75001,Pipra Buzurg,1904
164,Mahrajganj,76909,Pipra Khadar,1935
160,Kushinagar,74552,Pipra Khurd,1898
182,Siddharthnagar,88101,Pipra Pandey,2120
181,Shrawasti,87885,Pipri,2117
164,Mahrajganj,76681,Pokharbhinda,1932
129,Bara Banki,52322,Poore Bhagai,1535
182,Siddharthnagar,269414,Puraina,2128
181,Shrawasti,273824,Purkhipurdihwa,2114
179,Bhadohi,86517,Raghopur,2094
179,Bhadohi,86518,Raghunathpur,2094
179,Bhadohi,86613,Raiyapur,2095
181,Shrawasti,87824,Rajapur Puraina,2116
129,Bara Banki,51614,Rajepur,1525
160,Kushinagar,74494,Rajpur,1897
178,Sant Kabir Nagar,86029,Raksha,2087
179,Bhadohi,86710,Ramaipur N. Kalipur,2096
164,Mahrajganj,76472,Ramnagar,1929
164,Mahrajganj,76685,Ramnagar,1932
181,Shrawasti,274211,Ramnagar Chirhidih,2117
164,Mahrajganj,76529,Rampur,1930
181,Shrawasti,87826,Rampur Basti,2116
164,Mahrajganj,77039,Rampur Khurd,1937
182,Siddharthnagar,88103,Ramwapur Jagatram,2120
129,Bara Banki,52490,Rasoolpur,1537
182,Siddharthnagar,88579,Ratanpur,2126
182,Siddharthnagar,274079,Redvariya,2119
181,Shrawasti,267855,Rehli Vishunpur,2115
182,Siddharthnagar,88580,Rehra Urf Bhaisahi,2126
182,Siddharthnagar,88106,Rohawn Bujurg,2120
164,Mahrajganj,76843,Rudrapur,1934
179,Bhadohi,86712,Sagarpur,2092
160,Kushinagar,74264,Sakarauli,1893
160,Kushinagar,74320,Sakhopar,1894
181,Shrawasti,269784,Salvariya,2113
179,Bhadohi,86527,Sanak Deeh,2094
179,Bhadohi,86807,Sanda,2097
129,Bara Banki,51902,Sandupur,1529
160,Kushinagar,74718,Saneraman Chhapra,1900
182,Siddharthnagar,88347,Sangrampur,2123
178,Sant Kabir Nagar,86117,Sanichara Baboo,2088
129,Bara Banki,51744,Sarai Rajjan,1527
160,Kushinagar,74436,Sarang Chhapra,1896
182,Siddharthnagar,273911,Saranv,2118
179,Bhadohi,86811,Sari Kansrai,2092
179,Bhadohi,86718,Saripur,2096
182,Siddharthnagar,88111,Sarothar Kathutia,2120
181,Shrawasti,87829,Sarra,2116
179,Bhadohi,86529,Sarvat Khani,2094
181,Shrawasti,87830,Satrahi,2116
178,Sant Kabir Nagar,86230,Saurha,2090
181,Shrawasti,87831,Sehariya,2116
181,Shrawasti,273827,Sehniya,2114
178,Sant Kabir Nagar,86231,Sehwa Chaubey,2090
160,Kushinagar,271228,Sekhue,1898
182,Siddharthnagar,87964,Sekhuiya,2118
129,Bara Banki,52265,Semari,1534
160,Kushinagar,271174,Semra,1898
164,Mahrajganj,76535,Semra Raja,1930
182,Siddharthnagar,88738,Semrahna,2128
659,Sambhal,297162,Shahbazpur,1996
160,Kushinagar,74323,Shahpur,1894
181,Shrawasti,273821,Shahpurbra,2114
129,Bara Banki,52556,Sheikhpur Tutru,1538
164,Mahrajganj,76691,Shekh Feranda,1932
164,Mahrajganj,76774,Shitlapur,1933
181,Shrawasti,273789,Shivadhkla,2115
181,Shrawasti,273808,Shivajot,2113
179,Bhadohi,86425,Shivrampur,2093
181,Shrawasti,87833,Shri Nagar,2116
179,Bhadohi,86813,Shripur,2092
160,Kushinagar,74668,Sidhua,1899
182,Siddharthnagar,88496,Sihorwa,2125
182,Siddharthnagar,88585,Sihuniya,2126
160,Kushinagar,266904,Sikatia,1891
182,Siddharthnagar,88113,Singarjot,2120
164,Mahrajganj,76617,Singh Pur,1931
182,Siddharthnagar,274067,Sinhorava,2119
129,Bara Banki,52558,Sirauli Gauspur,1538
160,Kushinagar,74860,Sirsia,1902
182,Siddharthnagar,88116,Sirsia,2120
178,Sant Kabir Nagar,86312,Siswa Dakhili,2091
164,Mahrajganj,76540,Siswa Raja,1930
160,Kushinagar,74326,Siswa Shukl,1894
160,Kushinagar,74502,Sodhara,1897
182,Siddharthnagar,88898,Sohans Janubi,2131
129,Bara Banki,52501,Sohawan,1537
160,Kushinagar,74442,Sonbarsa,1896
182,Siddharthnagar,273910,Sonferava Bujurg,2118
160,Kushinagar,75010,Sonwal,1904
179,Bhadohi,86547,Sujatpur,2095
178,Sant Kabir Nagar,86234,Sukarauli,2090
178,Sant Kabir Nagar,85816,Sumha,2084
129,Bara Banki,51622,Supamau,1525
160,Kushinagar,271233,Surat Chhapara,1898
179,Bhadohi,86624,Surybhanpur,2095
129,Bara Banki,52502,Suswai,1537
182,Siddharthnagar,88119,Tanui,2120
182,Siddharthnagar,88121,Tarhar,2120
182,Siddharthnagar,88743,Telaura,2128
182,Siddharthnagar,88271,Tenuhar Urf Kathotia,2122
178,Sant Kabir Nagar,86172,Tezpur,2089
182,Siddharthnagar,273889,Tighara,2118
160,Kushinagar,266868,Tilak Patti,1891
182,Siddharthnagar,273924,Udaypur,2128
160,Kushinagar,74445,Udho Chhapra,1896
178,Sant Kabir Nagar,269522,Upadhi,2091
179,Bhadohi,86724,Vaida Khas,2096
182,Siddharthnagar,270369,Vankata,2126
179,Bhadohi,86728,Veerampur,2092
147,Gonda,297403,Veerpur,1739
182,Siddharthnagar,243883,Virpur Ahatmali,2120
164,Mahrajganj,76782,Vishokhor,1933
164,Mahrajganj,76783,Vishunpurwa,1933
182,Siddharthnagar,88162,Ahira Diha,2122
160,Kushinagar,74945,Ahirauli,1904
160,Kushinagar,74195,Ahirauli Rai,1893
182,Siddharthnagar,88420,Ainchni,2125
182,Siddharthnagar,88805,Akadanga Bhavpur,2130
182,Siddharthnagar,269577,Anduva,2122
179,Bhadohi,86543,Arai Uparwar N. Baripur,2095
181,Shrawasti,87718,Ashraf Nagar,2115
179,Bhadohi,86443,Asogapur,2094
179,Bhadohi,86444,Asti,2094
178,Sant Kabir Nagar,85974,Aurahi,2087
160,Kushinagar,74799,Awarawa,1902
160,Kushinagar,74270,Badahara Babu,1894
129,Bara Banki,52155,Baddupur,1533
160,Kushinagar,74727,Baghachaur,1901
182,Siddharthnagar,88507,Baghini,2126
179,Bhadohi,86546,Bahupura Uparwar,2095
182,Siddharthnagar,87983,Baidauli,2119
181,Shrawasti,273794,Baijnatpur,2116
160,Kushinagar,74387,Bairagi Patti,1896
164,Mahrajganj,76347,Bairiya,1928
179,Bhadohi,86548,Balipur N.Baragaon,2095
182,Siddharthnagar,88650,Banagdori,2128
182,Siddharthnagar,88426,Banauli,2125
160,Kushinagar,74575,Bangali Patti,1899
182,Siddharthnagar,88654,Bankata,2128
179,Bhadohi,86552,Baraipur,2095
160,Kushinagar,74273,Barawa Khas,1894
160,Kushinagar,74274,Bardiha,1894
182,Siddharthnagar,274084,Bargadava,2119
182,Siddharthnagar,88511,Bargadwa (W),2126
164,Mahrajganj,76495,Bargdava Raja,1930
164,Mahrajganj,76713,Barhaya Bhathiyahi,1933
179,Bhadohi,86553,Baripuruparwar,2095
160,Kushinagar,74066,Barwa Babhnauli,1891
179,Bhadohi,86336,Basantapur,2093
160,Kushinagar,74391,Basdila,1896
164,Mahrajganj,76716,Basuli,1933
182,Siddharthnagar,243886,Baudihar,2125
181,Shrawasti,268910,Bechua,2117
181,Shrawasti,268815,Belkar,2113
179,Bhadohi,86610,Beraspur Uparwar,2095
182,Siddharthnagar,88181,Bewa Mustafa,2122
182,Siddharthnagar,273951,Bhadariya,2122
181,Shrawasti,87847,Bhagwanpur,2117
164,Mahrajganj,76357,Bhaisi,1928
182,Siddharthnagar,273956,Bhaluvahi,2122
160,Kushinagar,74585,Bhangra,1899
181,Shrawasti,87724,Bhartha Belbharia,2115
160,Kushinagar,74395,Bheri Jungal,1896
160,Kushinagar,268153,Bhiswa,1894
182,Siddharthnagar,88661,Bhitiya,2128
160,Kushinagar,74321,Bhiurahasanganj,1894
182,Siddharthnagar,88445,Bhusaula,2125
179,Bhadohi,86561,Biharojpur Uparwar,2095
182,Siddharthnagar,274034,Bijaura,2120
160,Kushinagar,74462,Bishunpura,1897
160,Kushinagar,74886,Bishunpura,1903
160,Kushinagar,271850,Bishunpura,1900
160,Kushinagar,74515,Bishunpura Khurd,1898
182,Siddharthnagar,88055,Burahu,2120
181,Shrawasti,87726,Chahlwa,2115
179,Bhadohi,86563,Chak Mandhata,2095
164,Mahrajganj,270903,Chandithan,1932
179,Bhadohi,86751,Chhatari Ka Pura,2097
160,Kushinagar,74959,Chiraiva,1904
182,Siddharthnagar,273935,Choraital,2125
179,Bhadohi,86463,Darunha,2094
178,Sant Kabir Nagar,85916,Darwa,2086
179,Bhadohi,266502,Dayalpur,2092
179,Bhadohi,86464,Deeh Koiran,2094
178,Sant Kabir Nagar,86189,Deokali,2090
182,Siddharthnagar,273974,Devariya Chaman,2120
182,Siddharthnagar,88453,Dharavra,2125
164,Mahrajganj,76876,Dharmauli,1935
129,Bara Banki,51848,Dhausar,1529
182,Siddharthnagar,270422,Dhobaha Ehtamali,2126
178,Sant Kabir Nagar,85995,Dhorh,2087
178,Sant Kabir Nagar,86269,Dhusura,2091
181,Shrawasti,268879,Dodi Purwa,2116
160,Kushinagar,74463,Dubauli,1897
179,Bhadohi,86656,Duhiya,2096
182,Siddharthnagar,273987,Dumariya,2120
181,Shrawasti,87858,Durgapur,2117
182,Siddharthnagar,88375,Fattepur,2124
179,Bhadohi,86756,Gadaura,2092
179,Bhadohi,86362,Gambhirsinghpur,2093
179,Bhadohi,86760,Gopipur,2092
181,Shrawasti,87730,Gothwa,2115
179,Bhadohi,86761,Gowali,2092
179,Bhadohi,86369,Hamid Patti,2093
164,Mahrajganj,76647,Hardi Dali,1932
182,Siddharthnagar,88616,Harigaon,2127
179,Bhadohi,86764,Hariharpur,2097
181,Shrawasti,87798,Hariharpur Karanpur,2116
179,Bhadohi,86371,Harnarayanpur,2093
178,Sant Kabir Nagar,269556,Harpur,2087
182,Siddharthnagar,88686,Harraiya,2128
182,Siddharthnagar,270263,Higuva,2123
178,Sant Kabir Nagar,86075,Jamira,2088
160,Kushinagar,74297,Jamuni Barwa,1894
164,Mahrajganj,76508,Jangal Farjandali,1930
179,Bhadohi,86483,Jangala,2094
182,Siddharthnagar,273871,Janiyajot,2118
129,Bara Banki,51867,Jarkha,1529
160,Kushinagar,74761,Jawahiharballabh,1901
182,Siddharthnagar,274069,Jharuva,2119
160,Kushinagar,74408,Jinda Chappra,1896
178,Sant Kabir Nagar,85787,Jivdhara,2084
182,Siddharthnagar,88217,Judwaniya,2122
164,Mahrajganj,76815,Jungle Vaki Tukda No. 14,1934
179,Bhadohi,86673,Kanakpur,2092
164,Mahrajganj,76743,Kanbhisavan,1933
179,Bhadohi,86771,Kanchanpur,2097
179,Bhadohi,266470,Kantirampur,2096
182,Siddharthnagar,267766,Kapiya,2124
182,Siddharthnagar,88462,Karahi Bagahi,2125
182,Siddharthnagar,88464,Karma,2125
182,Siddharthnagar,88697,Karmahia,2128
164,Mahrajganj,76511,Katahara Khas,1930
160,Kushinagar,266833,Kataura,1891
179,Bhadohi,86678,Kathauta,2096
182,Siddharthnagar,273998,Kathutiyaram,2120
182,Siddharthnagar,274109,Khaira,2119
182,Siddharthnagar,88317,Khankot,2123
182,Siddharthnagar,88823,Kharagwar,2130
160,Kushinagar,74699,Khotahi,1900
160,Kushinagar,74630,Kohra,1899
182,Siddharthnagar,88320,Kot Khas,2123
182,Siddharthnagar,269342,Kotiya,2125
182,Siddharthnagar,274158,Kotiya,2119
160,Kushinagar,271825,Kotwa,1902
182,Siddharthnagar,88230,Kushmahi,2122
129,Bara Banki,51794,Kusumbha,1528
182,Siddharthnagar,271890,Lachhanpur,2131
182,Siddharthnagar,88395,Lakhanapara(Karaunda),2124
182,Siddharthnagar,88396,Lakhanpara,2124
181,Shrawasti,273803,Lalpur Haridih,2116
181,Shrawasti,268927,Lalpurayodhya,2117
160,Kushinagar,271672,Lamkan,1899
160,Kushinagar,74471,Langari,1897
160,Kushinagar,269472,Langri,1896
181,Shrawasti,87743,Laxmanpur Kodari,2115
164,Mahrajganj,76305,Lehara,1926
160,Kushinagar,267044,Loharwalia,1892
182,Siddharthnagar,273989,Lohrauli,2120
160,Kushinagar,74535,Luxmipur Urf Kurmi Patti,1898
178,Sant Kabir Nagar,85865,Madara,2085
181,Shrawasti,87872,Madargarh,2117
182,Siddharthnagar,88322,Madhwapur,2123
182,Siddharthnagar,267640,Madrahana Urff Ramnagar,2130
182,Siddharthnagar,274148,Mahadev Khurd,2119
179,Bhadohi,86396,Mahadeva,2093
182,Siddharthnagar,88156,Mahadewa Kurmi,2121
179,Bhadohi,86496,Maharbha,2094
144,Gautam Buddha Nagar,276424,Mahendipur Khadar,1710
119,Aligarh,266361,Maheshpur,1409
164,Mahrajganj,76582,Maheshpur Urf Kevalva,1931
182,Siddharthnagar,88398,Mahua,2124
160,Kushinagar,74537,Mahuawa,1898
160,Kushinagar,74833,Mahui,1902
182,Siddharthnagar,88399,Majgawan,2124
178,Sant Kabir Nagar,86096,Majhauwa Ekdanga,2088
182,Siddharthnagar,271266,Majhuva,2126
182,Siddharthnagar,269408,Malauli,2128
129,Bara Banki,51729,Mallu Lalpur,1527
179,Bhadohi,86789,Manapur Or Malepur,2097
182,Siddharthnagar,273902,Manjhari,2118
160,Kushinagar,74390,Marichahwa,1896
182,Siddharthnagar,88565,Matesar Nankar,2126
160,Kushinagar,74421,Mishrauli,1896
164,Mahrajganj,76754,Mishrauliya,1933
160,Kushinagar,74988,Mithha Mafi,1904
160,Kushinagar,74919,Morwan,1903
160,Kushinagar,74310,Mujdiha,1894
179,Bhadohi,86401,Mulapur Uparwar,2093
160,Kushinagar,74840,Mundera,1902
181,Shrawasti,268897,Nadaidih,2116
182,Siddharthnagar,88405,Nagpara,2124
178,Sant Kabir Nagar,86019,Nagpur,2087
182,Siddharthnagar,88406,Nakahi,2124
179,Bhadohi,86402,Nakata Pur,2093
178,Sant Kabir Nagar,85871,Natwabar,2085
181,Shrawasti,87747,Naubasta,2115
179,Bhadohi,86797,Naval Kapura Or Navalpur,2092
182,Siddharthnagar,88840,Nibi,2130
181,Shrawasti,273834,Nkha Dharm Nagar,2114
164,Mahrajganj,76594,Nksha Badsha,1931
171,Moradabad,297320,Nooruddinpur Urf Ganj,1998
164,Mahrajganj,268370,Oadwaliya,1936
178,Sant Kabir Nagar,86294,Pachadeori,2091
182,Siddharthnagar,270037,Pachmohani,2123
164,Mahrajganj,77029,Padri Urf Meerganj,1937
182,Siddharthnagar,88407,Pakari,2124
182,Siddharthnagar,88786,Pakari,2129
160,Kushinagar,74707,Pakari Bangar,1900
164,Mahrajganj,268514,Pakdi Khurd,1930
160,Kushinagar,74245,Pakri,1893
164,Mahrajganj,76524,Pakri Nauniya,1930
179,Bhadohi,86407,Paranapur,2093
164,Mahrajganj,76600,Parasa Shihuli,1931
178,Sant Kabir Nagar,86219,Parasa Shukl,2090
179,Bhadohi,86697,Parashurampur N. Umarao,2096
164,Mahrajganj,272300,Parasiya,1928
182,Siddharthnagar,87955,Paraspur,2118
179,Bhadohi,86800,Paraupur,2092
182,Siddharthnagar,88332,Parsa,2123
182,Siddharthnagar,88573,Parsa,2126
182,Siddharthnagar,88846,Parsohiya Nankar,2130
179,Bhadohi,86512,Parsottampur Z.Bargaon,2094
160,Kushinagar,74315,Partawal,1894
181,Shrawasti,87750,Patijhiya,2115
182,Siddharthnagar,88632,Patkhauli,2127
182,Siddharthnagar,273921,Patkhauli,2124
179,Bhadohi,86411,Pipar Gaon,2093
182,Siddharthnagar,274066,Pipara,2119
164,Mahrajganj,76906,Pipariya,1935
160,Kushinagar,74550,Piparpati,1898
160,Kushinagar,74254,Pipra,1893
160,Kushinagar,74489,Pipra,1897
182,Siddharthnagar,274057,Pipra,2120
164,Mahrajganj,77034,Pipra Bazar,1937
160,Kushinagar,74930,Pipra Kanak,1903
160,Kushinagar,74318,Pipra Mafi,1894
129,Bara Banki,52623,Pipri,1539
182,Siddharthnagar,88890,Pokharbhitwa,2131
179,Bhadohi,86700,Poore Bhan,2096
179,Bhadohi,86701,Poore Gareriya,2096
178,Sant Kabir Nagar,269113,Popeya,2086
182,Siddharthnagar,88489,Puranjot,2125
179,Bhadohi,86516,Radai,2094
181,Shrawasti,87701,Raghunathpur,2114
181,Shrawasti,87754,Rajabipur,2115
179,Bhadohi,86520,Rajaipur Z. Sayer,2094
181,Shrawasti,87888,Rajgurujudpaniya,2117
164,Mahrajganj,76610,Rajval,1931
119,Aligarh,43939,Ramgarh Panjoopur,1409
160,Kushinagar,74431,Ramnagar,1896
160,Kushinagar,74853,Rampur,1902
179,Bhadohi,86416,Rampur,2093
181,Shrawasti,87757,Rampur Kakra,2115
164,Mahrajganj,271214,Rampur Upadhyaya,1935
164,Mahrajganj,77040,Ranipur,1937
181,Shrawasti,87758,Rewalia,2115
182,Siddharthnagar,88491,Riwana,2125
182,Siddharthnagar,269313,Rohua,2125
182,Siddharthnagar,88581,Rudrooliya Bujurg,2126
179,Bhadohi,86526,Sabarpur,2094
179,Bhadohi,86806,Sadawpur,2092
178,Sant Kabir Nagar,86034,Samogar,2087
179,Bhadohi,86422,Saripur,2093
160,Kushinagar,74561,Sekhui Khas,1898
182,Siddharthnagar,274005,Sekhui Senapati,2120
182,Siddharthnagar,88350,Semara,2123
160,Kushinagar,269676,Shivpur,1896
160,Kushinagar,74564,Sirsia Kala,1898
160,Kushinagar,74565,Sirsia Khurd,1898
164,Mahrajganj,76916,Sirsiya,1935
164,Mahrajganj,269385,Sirsiya,1928
182,Siddharthnagar,88741,Sisai Khurd,2128
160,Kushinagar,74439,Siswa Gopal,1896
160,Kushinagar,74441,Sohrauna,1896
160,Kushinagar,74722,Sohrauna,1900
182,Siddharthnagar,88250,Sonhati,2122
178,Sant Kabir Nagar,269671,Tadwa,2087
179,Bhadohi,86534,Tarapur,2094
160,Kushinagar,74331,Tawakalpur,1894
182,Siddharthnagar,88270,Tenuhar,2122
178,Sant Kabir Nagar,86319,Thuranda,2091
182,Siddharthnagar,88419,Tikaria,2124
178,Sant Kabir Nagar,269682,Tikri,2087
181,Shrawasti,269776,Tikuiya,2116
181,Shrawasti,87642,Tilakpur,2113
179,Bhadohi,86536,Tulsi Chand,2094
181,Shrawasti,87765,Tursama,2115
179,Bhadohi,86432,Ugapur,2093
182,Siddharthnagar,273905,Uska,2118
164,Mahrajganj,76781,Vakuldiha,1933
179,Bhadohi,86730,Abholi,2092
181,Shrawasti,87643,Akara,2114
182,Siddharthnagar,88421,Akdengwa,2125
182,Siddharthnagar,274040,Babhani,2120
182,Siddharthnagar,267768,Badago,2124
160,Kushinagar,74197,Badaraha,1893
182,Siddharthnagar,88506,Bagahwa,2126
181,Shrawasti,87841,Bairihva,2117
182,Siddharthnagar,273954,Bangava,2122
182,Siddharthnagar,88653,Bangawan Pramtha,2128
182,Siddharthnagar,88427,Banhuia Buzurg,2125
179,Bhadohi,86334,Banjari,2093
164,Mahrajganj,76858,Banshpar Kothi,1935
182,Siddharthnagar,88752,Barago,2129
179,Bhadohi,86449,Baraila,2094
160,Kushinagar,74513,Barwa Khurd,1898
182,Siddharthnagar,87988,Basawanpakar Urf Madrahia,2119
182,Siddharthnagar,88434,Baskhoria,2125
182,Siddharthnagar,88286,Benipur Urf Puraina,2123
181,Shrawasti,87721,Beragijot,2115
182,Siddharthnagar,88180,Beva Jiyauddin,2122
179,Bhadohi,86341,Bhagatapur Urf Pure,2093
160,Kushinagar,74392,Bhagvanpur.,1896
178,Sant Kabir Nagar,86053,Bhagwanpur Paschimi,2088
160,Kushinagar,74204,Bhaisahi,1893
160,Kushinagar,74305,Bhaluhi,1894
160,Kushinagar,74460,Bhaluhi,1897
181,Shrawasti,87723,Bhanghi,2115
178,Sant Kabir Nagar,86260,Bhangura,2091
178,Sant Kabir Nagar,85987,Bhat Purwa,2087
182,Siddharthnagar,269533,Bhatauli,2128
179,Bhadohi,86741,Bhawri,2097
179,Bhadohi,86559,Bhikhipur N. Koirauna,2095
182,Siddharthnagar,88859,Bhitiya,2131
160,Kushinagar,74956,Biraith Ramnagar,1904
181,Shrawasti,273796,Bishunapurlothi,2117
182,Siddharthnagar,88446,Bishunpur Mustahkam,2125
160,Kushinagar,74816,Bishunpura,1902
182,Siddharthnagar,273952,Bithariya,2122
182,Siddharthnagar,88664,Burhapar,2128
179,Bhadohi,86348,Chak Masood,2093
164,Mahrajganj,76725,Chatiyan,1933
179,Bhadohi,86461,Chauri Khas,2094
182,Siddharthnagar,274060,Chorai Pratham,2131
