block_code,block_name,district_code,tehsil_code,tehsil_name,resolution,source
1543,Khesraha,182,934,Bansi,derived_village,village_gram_panchayat_mapping.csv
1544,Khuniyaon,182,935,Itwa,derived_village,village_gram_panchayat_mapping.csv
1544,Khuniyaon,182,936,Domariyaganj,derived_village,village_gram_panchayat_mapping.csv
1545,Lotan,182,933,Naugarh,derived_village,village_gram_panchayat_mapping.csv
1546,Mithwal,182,934,Bansi,derived_village,village_gram_panchayat_mapping.csv
1547,Naugarh,182,932,Shohratgarh,derived_village,village_gram_panchayat_mapping.csv
1547,Naugarh,182,933,Naugarh,derived_village,village_gram_panchayat_mapping.csv
1548,Shoharatgarh,182,932,Shohratgarh,derived_village,village_gram_panchayat_mapping.csv
1549,Uska Bazar,182,933,Naugarh,derived_village,village_gram_panchayat_mapping.csv
1550,Ailiya,183,804,Sitapur,derived_village,village_gram_panchayat_mapping.csv
1550,Ailiya,183,806,Biswan,derived_village,village_gram_panchayat_mapping.csv
1550,Ailiya,183,808,Sidhauli,derived_village,village_gram_panchayat_mapping.csv
1550,Ailiya,183,6880,Maholi,derived_village,village_gram_panchayat_mapping.csv
1551,Behta,183,805,Laharpur,derived_village,village_gram_panchayat_mapping.csv
1551,Behta,183,806,Biswan,derived_village,village_gram_panchayat_mapping.csv
1551,Behta,183,808,Sidhauli,derived_village,village_gram_panchayat_mapping.csv
1552,Biswan,183,805,Laharpur,derived_village,village_gram_panchayat_mapping.csv
1552,Biswan,183,806,Biswan,derived_village,village_gram_panchayat_mapping.csv
1553,Gondlamau,183,803,Misrikh,derived_village,village_gram_panchayat_mapping.csv
1553,Gondlamau,183,808,Sidhauli,derived_village,village_gram_panchayat_mapping.csv
1554,Hargaon,183,804,Sitapur,derived_village,village_gram_panchayat_mapping.csv
1554,Hargaon,183,805,Laharpur,derived_village,village_gram_panchayat_mapping.csv
1554,Hargaon,183,6880,Maholi,derived_village,village_gram_panchayat_mapping.csv
1555,Kasmanda,183,808,Sidhauli,derived_village,village_gram_panchayat_mapping.csv
1556,Khairabad,183,803,Misrikh,derived_village,village_gram_panchayat_mapping.csv
1556,Khairabad,183,804,Sitapur,derived_village,village_gram_panchayat_mapping.csv
1557,Laharpur,183,805,Laharpur,derived_village,village_gram_panchayat_mapping.csv
1557,Laharpur,183,806,Biswan,derived_village,village_gram_panchayat_mapping.csv
1557,Laharpur,183,808,Sidhauli,derived_village,village_gram_panchayat_mapping.csv
1558,Machhrehta,183,803,Misrikh,derived_village,village_gram_panchayat_mapping.csv
1559,Mahmudabad,183,807,Mahmudabad,derived_village,village_gram_panchayat_mapping.csv
1560,Maholi,183,803,Misrikh,derived_village,village_gram_panchayat_mapping.csv
1560,Maholi,183,6880,Maholi,derived_village,village_gram_panchayat_mapping.csv
1561,Misrikh,183,803,Misrikh,derived_village,village_gram_panchayat_mapping.csv
1561,Misrikh,183,6880,Maholi,derived_village,village_gram_panchayat_mapping.csv
1562,Pahala,183,807,Mahmudabad,derived_village,village_gram_panchayat_mapping.csv
1562,Pahala,183,808,Sidhauli,derived_village,village_gram_panchayat_mapping.csv
1563,Parsendi,183,804,Sitapur,derived_village,village_gram_panchayat_mapping.csv
1563,Parsendi,183,805,Laharpur,derived_village,village_gram_panchayat_mapping.csv
1564,Pisawan,183,803,Misrikh,derived_village,village_gram_panchayat_mapping.csv
1564,Pisawan,183,6880,Maholi,derived_village,village_gram_panchayat_mapping.csv
1565,Rampur Mathura,183,807,Mahmudabad,derived_village,village_gram_panchayat_mapping.csv
1566,Reusa,183,805,Laharpur,derived_village,village_gram_panchayat_mapping.csv
1566,Reusa,183,806,Biswan,derived_village,village_gram_panchayat_mapping.csv
1567,Sakran,183,805,Laharpur,derived_village,village_gram_panchayat_mapping.csv
1567,Sakran,183,806,Biswan,derived_village,village_gram_panchayat_mapping.csv
1568,Sidhauli,183,808,Sidhauli,derived_village,village_gram_panchayat_mapping.csv
1569,Babhani,184,1006,Dudhi,derived_village,village_gram_panchayat_mapping.csv
1570,Chatra,184,1005,Robertsganj,derived_village,village_gram_panchayat_mapping.csv
1571,Chopan,184,1004,Ghorawal,derived_village,village_gram_panchayat_mapping.csv
1571,Chopan,184,7127,Obra,derived_village,village_gram_panchayat_mapping.csv
1572,Dudhi,184,1006,Dudhi,derived_village,village_gram_panchayat_mapping.csv
1573,Ghorawal,184,1004,Ghorawal,derived_village,village_gram_panchayat_mapping.csv
1573,Ghorawal,184,1005,Robertsganj,derived_village,village_gram_panchayat_mapping.csv
1574,Myorpur,184,1006,Dudhi,derived_village,village_gram_panchayat_mapping.csv
1575,Nagwa,184,1005,Robertsganj,derived_village,village_gram_panchayat_mapping.csv
1576,Robertsganj,184,1005,Robertsganj,derived_village,village_gram_panchayat_mapping.csv
1576,Robertsganj,184,7127,Obra,derived_village,village_gram_panchayat_mapping.csv
1577,Akhand Nagar,185,918,Kadipur,derived_village,village_gram_panchayat_mapping.csv
1578,Amethi,640,912,Musafirkhana,derived_village,village_gram_panchayat_mapping.csv
1578,Amethi,640,913,Gauriganj,derived_village,village_gram_panchayat_mapping.csv
1578,Amethi,640,914,Amethi,derived_village,village_gram_panchayat_mapping.csv
1579,Baldirai,185,915,Sultanpur,derived_village,village_gram_panchayat_mapping.csv
1579,Baldirai,185,916,Jaisinghpur,derived_village,village_gram_panchayat_mapping.csv
1579,Baldirai,185,918,Kadipur,derived_village,village_gram_panchayat_mapping.csv
1579,Baldirai,185,6868,Baldirai,derived_village,village_gram_panchayat_mapping.csv
1580,Bhadaiya,185,917,Lambhua,derived_village,village_gram_panchayat_mapping.csv
1581,Bhadar,640,913,Gauriganj,derived_village,village_gram_panchayat_mapping.csv
1581,Bhadar,640,914,Amethi,derived_village,village_gram_panchayat_mapping.csv
1582,Bhetua,640,913,Gauriganj,derived_village,village_gram_panchayat_mapping.csv
1582,Bhetua,640,914,Amethi,derived_village,village_gram_panchayat_mapping.csv
1583,Dhanpatganj,185,6868,Baldirai,derived_village,village_gram_panchayat_mapping.csv
1584,Dostpur,185,916,Jaisinghpur,derived_village,village_gram_panchayat_mapping.csv
1584,Dostpur,185,918,Kadipur,derived_village,village_gram_panchayat_mapping.csv
1585,Dubepur,185,915,Sultanpur,derived_village,village_gram_panchayat_mapping.csv
1586,Gauriganj,640,913,Gauriganj,derived_village,village_gram_panchayat_mapping.csv
1586,Gauriganj,640,914,Amethi,derived_village,village_gram_panchayat_mapping.csv
1587,Jagdishpur,640,912,Musafirkhana,derived_village,village_gram_panchayat_mapping.csv
1588,Jaisinghpur,185,916,Jaisinghpur,derived_village,village_gram_panchayat_mapping.csv
1589,Jamo,640,912,Musafirkhana,derived_village,village_gram_panchayat_mapping.csv
1589,Jamo,640,913,Gauriganj,derived_village,village_gram_panchayat_mapping.csv
1589,Jamo,640,914,Amethi,derived_village,village_gram_panchayat_mapping.csv
1590,Kadipur,185,918,Kadipur,derived_village,village_gram_panchayat_mapping.csv
1591,Kurebhar,185,915,Sultanpur,derived_village,village_gram_panchayat_mapping.csv
1591,Kurebhar,185,916,Jaisinghpur,derived_village,village_gram_panchayat_mapping.csv
1592,Kurwar,185,915,Sultanpur,derived_village,village_gram_panchayat_mapping.csv
1593,Lambhua,185,917,Lambhua,derived_village,village_gram_panchayat_mapping.csv
1594,Motigarpur,185,916,Jaisinghpur,derived_village,village_gram_panchayat_mapping.csv
1594,Motigarpur,185,918,Kadipur,derived_village,village_gram_panchayat_mapping.csv
1595,Musafir Khana,640,912,Musafirkhana,derived_village,village_gram_panchayat_mapping.csv
1595,Musafir Khana,640,913,Gauriganj,derived_village,village_gram_panchayat_mapping.csv
1596,P.P.Kamaicha,185,917,Lambhua,derived_village,village_gram_panchayat_mapping.csv
1597,Sangrampur,640,912,Musafirkhana,derived_village,village_gram_panchayat_mapping.csv
1597,Sangrampur,640,913,Gauriganj,derived_village,village_gram_panchayat_mapping.csv
1597,Sangrampur,640,914,Amethi,derived_village,village_gram_panchayat_mapping.csv
1598,Shahgarh,640,912,Musafirkhana,derived_village,village_gram_panchayat_mapping.csv
1598,Shahgarh,640,913,Gauriganj,derived_village,village_gram_panchayat_mapping.csv
1598,Shahgarh,640,914,Amethi,derived_village,village_gram_panchayat_mapping.csv
1599,Shukul Bazar,640,912,Musafirkhana,derived_village,village_gram_panchayat_mapping.csv
1600,Asoha,186,817,Purwa,derived_village,village_gram_panchayat_mapping.csv
1601,Auras,186,815,Hasanganj,derived_village,village_gram_panchayat_mapping.csv
1602,Bangarmau,186,814,Safipur,derived_village,village_gram_panchayat_mapping.csv
1602,Bangarmau,186,6160,Bangarmau,derived_village,village_gram_panchayat_mapping.csv
1603,Bichhiya,186,816,Unnao,derived_village,village_gram_panchayat_mapping.csv
1604,Bighapur,186,818,Bighapur,derived_village,village_gram_panchayat_mapping.csv
1605,Fatehpur Chaurasi,186,814,Safipur,derived_village,village_gram_panchayat_mapping.csv
1605,Fatehpur Chaurasi,186,6160,Bangarmau,derived_village,village_gram_panchayat_mapping.csv
1606,Ganj Moradabad,186,814,Safipur,derived_village,village_gram_panchayat_mapping.csv
1606,Ganj Moradabad,186,6160,Bangarmau,derived_village,village_gram_panchayat_mapping.csv
1607,Hasanganj,186,815,Hasanganj,derived_village,village_gram_panchayat_mapping.csv
1608,Hilauli,186,817,Purwa,derived_village,village_gram_panchayat_mapping.csv
1609,Mianganj,186,815,Hasanganj,derived_village,village_gram_panchayat_mapping.csv
1610,Nawabganj,186,815,Hasanganj,derived_village,village_gram_panchayat_mapping.csv
1611,Purwa,186,817,Purwa,derived_village,village_gram_panchayat_mapping.csv
1611,Purwa,186,818,Bighapur,derived_village,village_gram_panchayat_mapping.csv
1612,Safipur,186,814,Safipur,derived_village,village_gram_panchayat_mapping.csv
1612,Safipur,186,6160,Bangarmau,derived_village,village_gram_panchayat_mapping.csv
1613,Sikandarpur Karan,186,816,Unnao,derived_village,village_gram_panchayat_mapping.csv
1614,Sikandarpur Sarausi,186,816,Unnao,derived_village,village_gram_panchayat_mapping.csv
1615,Sumerpur,186,818,Bighapur,derived_village,village_gram_panchayat_mapping.csv
1616,Arajiline,187,996,Varanasi Sadar,derived_village,village_gram_panchayat_mapping.csv
1616,Arajiline,187,6093,Rajatalab,derived_village,village_gram_panchayat_mapping.csv
1617,Baragaon,187,995,Pindra,derived_village,village_gram_panchayat_mapping.csv
1618,Chiraigaon,187,996,Varanasi Sadar,derived_village,village_gram_panchayat_mapping.csv
1618,Chiraigaon,187,6093,Rajatalab,derived_village,village_gram_panchayat_mapping.csv
1619,Cholapur,187,995,Pindra,derived_village,village_gram_panchayat_mapping.csv
1619,Cholapur,187,996,Varanasi Sadar,derived_village,village_gram_panchayat_mapping.csv
1619,Cholapur,187,6093,Rajatalab,derived_village,village_gram_panchayat_mapping.csv
1620,Harahua,187,995,Pindra,derived_village,village_gram_panchayat_mapping.csv
1620,Harahua,187,996,Varanasi Sadar,derived_village,village_gram_panchayat_mapping.csv
1621,Kashi Vidyapeeth,187,996,Varanasi Sadar,derived_village,village_gram_panchayat_mapping.csv
1621,Kashi Vidyapeeth,187,6093,Rajatalab,derived_village,village_gram_panchayat_mapping.csv
1622,Pindra,187,995,Pindra,derived_village,village_gram_panchayat_mapping.csv
1623,Sevapuri,187,996,Varanasi Sadar,derived_village,village_gram_panchayat_mapping.csv
1623,Sevapuri,187,6093,Rajatalab,derived_village,village_gram_panchayat_mapping.csv
6714,Karaudikala,185,918,Kadipur,derived_village,village_gram_panchayat_mapping.csv
7359,Bhagwatpur,120,888,Soraon,verified_name_variant,https://prayagraj.nic.in/development-block/
7360,Sahson,120,889,Phulpur,exact,https://prayagraj.nic.in/development-block/
7361,Sringverpur Dham,120,888,Soraon,verified_name_variant,https://prayagraj.nic.in/development-block/
7380,Kone,184,1006,Dudhi,derived_village,village_gram_panchayat_mapping.csv
7380,Kone,184,7127,Obra,derived_village,village_gram_panchayat_mapping.csv
7381,Karma,184,1004,Ghorawal,derived_village,village_gram_panchayat_mapping.csv
7381,Karma,184,1005,Robertsganj,derived_village,village_gram_panchayat_mapping.csv
7480,Bharohiya,148,948,Campierganj,derived_village,village_gram_panchayat_mapping.csv
7480,Bharohiya,148,950,Gorakhpur,derived_village,village_gram_panchayat_mapping.csv
