district_code,tehsil_code,village_code,village_name,gram_panchayat_code,gram_panchayat_name
180,795,134205,Gowar Sanda Bangar,86973,Gowar Sanda
180,793,133029,Gudhani,87417,Gudhni
180,6882,134604,Gueri,87153,Sathra Dharampur
180,795,134456,Gulada Urf Naugawan,267947,Gulda Urf Naugava
180,795,134231,Gulam Khera,86974,Gulam Kheda
180,796,134871,Gularia,87081,Gularia
180,794,133961,Gularia Chak Jhau,87334,Basari
180,796,134758,Gulau,242133,Dari Bichola
180,796,134760,Gulau,269247,Girdharpur
180,793,132990,Gulauli,87418,Gulauli
180,794,133694,Gulchampamai Chak,87543,Hajipur
180,6882,134550,Gullah,87132,Gullah
180,794,133629,Gulriya,270281,Guladia
180,795,134043,Gumta,268924,Gumta
180,796,134863,Gunara,87082,Gunara
180,6882,134588,Gundoura Daudpur,87133,Gundoura Daudpur
180,793,132753,Gunha J.Khamaria,86839,Gunha Khamariya
180,795,134433,Gunwari,86907,Guvari
180,796,134897,Gurgawan,87083,Gurgava
180,794,133733,Gurgawan,87542,Gurgawan
180,794,133936,Gurgawn,87348,Gurgavan
180,793,132858,Gurghiya,87257,Gurghiya
180,794,133714,Gurgia Bahadurpur,269514,Gurgiya Bahdurpur
180,795,134318,Gurra,242382,Gurra
180,795,134498,Gurri Zamime Itauria,86908,Gurri Ta0 Itauriya
180,793,132744,Gursanda Raipur,86879,Tihar Ajenpur
180,795,134125,Gurthna,87173,Gurthna
180,793,133119,Gutaiya J. Natthapur,87410,Deoriya Gautia
180,6882,134698,Guteti Uttar,269420,Guteti Uttar
180,794,133691,Gwar,269485,Gwar
180,796,134854,Haar Chapri,242401,Rupapur
180,796,134840,Haar Guraiya,87084,Haar Guraiya
180,796,134806,Haar Habloo,87072,Churghuti
180,796,134810,Haar Kateta,242397,Shukla Mai
180,796,134837,Haar Sakat Bahu,242401,Rupapur
180,794,133757,Habibpur Urf Bhadakhiriya,87550,Jodhpur Navdiya
180,6882,134643,Habibullapur Urf Amirtapur,87304,Habibullapur Urf Amratapur
180,794,133502,Hadira Haridaspur,87022,Bhanpura
180,794,133788,Haibatpur,242111,Haidalpur
180,6882,134620,Haidal Pur,87305,Haidal Pur
180,794,133787,Haidarpur,242111,Haidalpur
180,796,134734,Hajertpur,242125,Nizaampur Nagariya
180,794,133684,Hajipur,87543,Hajipur
180,795,133985,Halpur,242094,Barua Patti Sanay
180,796,134853,Hamirpur Chakrena,242401,Rupapur
180,795,133975,Hande Khar,242095,Lashkarpur
180,793,132666,Hansapur,86840,Hansapur
180,793,132828,Hanshpur,87258,Hanshpur
180,796,134739,Har Chachoura Urf Mohania,242129,Harchachora (Mahoniya)
180,793,133335,Harballabhpur,270106,Sisaura
180,794,133825,Harbanpur,87544,Harbhanpur
180,795,134176,Harbhanpur,86977,Hismaha
180,794,133389,Hardenideha Ahetmali,87229,Makrandpur
180,795,134085,Hardopatti,87174,Hashimpur Khera
180,793,133022,Hardua,87419,Hardua
180,6882,134618,Hardwara,269443,Kadrabad
180,796,134824,Hareba,87085,Hareba
180,6882,134578,Hareli Nekpur,87134,Hareli Nekpur
180,794,133343,Harharpur Simra,87210,Hariharpur Simra
180,794,133430,Harharpur T. Madhupuri,87242,Ramapur Uttri
180,793,132826,Hariharpur,87259,Hariharpur
180,794,133737,Hariharpur,87559,Nagla Pratvi Urf Nagaria
180,793,132871,Haripur,87263,Kadaiya
180,795,134137,Haripur,242387,Kuiya E Kataiya
180,795,134020,Haripur Jiginia,242778,Navada Rudarpur
180,793,132907,Haripur M.Bhatnausa,242751,Mohliya Viran
180,795,134027,Hariura,242388,Gopal Pur Thitaura
180,794,133940,Harkishanpur,87353,Inayatpur
180,793,133024,Harna J. Nagra,269801,Nagla Ja Harna
180,793,132847,Harnahai,87260,Harnai
180,794,133799,Harnarainpur Jataiya,242110,Binaura
180,6882,134511,Harnokha,269456,Harnokha
180,795,134165,Harnokha,86975,Harnaukha
180,794,133847,Harpara,87350,Harpara
180,793,132815,Harraipur,87261,Harraipur
180,793,133117,Harraiya J. Gadai Sanda,87410,Deoriya Gautia
180,793,133165,Harraiya J. Ganpatpur,87474,Ganpatpur Haraiya
180,794,133849,Harseli,87350,Harpara
180,6882,134686,Harshipur,87306,Harsipur
180,795,133987,Harsinghpur,242081,Kuniya Jamalpur
180,794,133719,Hasaniur,87547,Husenpur Kabra
180,793,132775,Hasanpur,270035,Bandi
180,795,134179,Hasanpur Raskoopa,86976,Hasanpur Raskoopa
180,794,133953,Hasaua,87351,Hasaua
180,795,134057,Hashimpur Khera,87174,Hashimpur Khera
180,793,133133,Hasnapur,87439,Natthapur
180,795,134292,Hasramau,87163,Nanakpur
180,795,134283,Hasua Jajoo,268434,Hasua Zaju
180,794,133922,Hata Dalelpur,87339,Budhanpur
180,6882,134607,Hatampur,87135,Hatampur
180,794,133912,Hatgawn,87352,Hathgaon
180,6882,134537,Hathani Nageriya,242974,Tihar Kheda
180,795,134370,Hathauria,86909,Hathaudiya
180,796,134800,Hathinapur,87072,Churghuti
180,795,134395,Hathoura Bujurg,86910,Hathouda Bujurg
180,795,134053,Hatipur Kurria,242390,Hathi Pur Kurriya
180,794,133407,Hatsa,87211,Hatsa
180,794,133441,Hatsa Patti,87196,Aliyapur
180,796,134882,Hauz Nareh,87070,Chauki Azampur
180,794,133769,Hawaaspur,87545,Havaspur
180,794,133673,Hazratpur,87546,Hajratpur
180,795,134316,Heerpur,87175,Husainpur Madhopur
180,794,133490,Heerpur,242378,Heerpur
180,795,133991,Hemipur,269206,Dhukri Khurd
180,794,133511,Hemipur Kaumipur,87018,Bajhera Bhagvanpur
180,793,132685,Hetam Nagla,86841,Hetam Nagla
180,795,134495,Hetampur,86945,Simrai
180,793,132965,Himanchalpur,87281,Raswan Kalan
180,793,132906,Himmatpur,270067,Bijaura Bijauriya
180,794,133708,Hindu Patti,87523,Amanpur
180,795,134175,Hismaha,86977,Hismaha
180,793,132854,Hitauta,270062,Hitauta
180,793,132853,Hitauti,87287,Siura Khurd Kalan
180,794,133351,Hoshipur,87225,Kuan Danda Khanjan
180,796,134947,Hullapur,269305,Hullapur
180,794,133700,Husainpur,87551,Jogipur
180,795,134084,Husainpur Daulatpur,242103,Husainpur Daulatpur
180,795,134315,Husainpur Madhopur,87175,Husainpur Madhopur
180,795,134402,Husainpur Rukanpur,86911,Husainpur Rukanpur
180,794,133523,Husanpur,87018,Bajhera Bhagvanpur
180,794,133413,Husenpur Kabara,242765,Hasnapur
180,6882,134642,Iakri Khera,87307,Ikri Khera
180,6882,134513,Ikauna Sheopuri,242959,Dara Nagar Arthari
180,793,133246,Ilra,87510,Saijana
180,793,133232,Imalia Hamidnagar,87480,Imalia Hamidnagar
180,6882,134728,Imam Nagar Maver,242970,Pahadpur Nagla
180,793,133066,Imilia,87402,Bhartapur
180,793,133132,Inayatpur,87415,Gangsara
180,794,133942,Inayatpur,87353,Inayatpur
180,793,132694,Indalpur,86842,Indalpur
180,794,133467,Inderpur,87197,Babupur Buzurg
180,793,133195,Inderpur J. Jiginia,87465,Bilandpur Gaddipur
180,794,133386,Inderpur J.Sutha,87248,Sootha
180,793,133305,Indlapur,87520,Umaria
180,794,133477,Ishawara,87212,Ishwara
180,796,134940,Islamganj,87087,Islamganj
180,6882,134624,Ismailpur,87305,Haidal Pur
180,795,134038,Ismailpur,242085,Barikhas
180,794,133721,Ismailpur Urf Nawada,87548,Ismailpur Nawada
180,793,133193,Itarora,87471,Dilavarpur
180,794,133475,Itaua,87213,Itaua
180,793,133076,Itauli,87420,Itauli
180,795,134386,Itauria J. Gurri,86912,Jalalpur Ta Gurri
180,793,132945,Itauwa,87262,Itaua
180,796,134732,Itoua,242125,Nizaampur Nagariya
180,793,132816,Jadopur Kalan,242977,Jadaupur Kalan
180,794,133688,Jafarpur,87525,Bar Kheda Haveli
180,794,133469,Jagannathpur,87197,Babupur Buzurg
180,794,133617,Jagat,87057,Shahabad
180,794,133563,Jagat Piparthana,242380,Sarsawan
180,794,133524,Jagdishpur,87059,Shikarpur
180,6882,134600,Jahanabad Khameriya,87136,Jahanabad Khameriya
180,795,134109,Jahangeerpur,87193,Yarpur
180,796,134743,Jahangir Pur,242128,Sahora
180,795,134384,Jahanpur,267195,Bartara
180,794,133923,Jahanpur,87354,Jahanpur
180,794,133776,Jahanpur T. Chavar,87535,Chavar Khas
180,795,134431,Jainuddin Nager,242771,Bilandpur
180,795,134044,Jaitapur Simra,87176,Jaitapur Simra
180,794,133378,Jaitipur,87208,Gaili
180,794,133539,Jaitipur,87032,Jaitipur
180,795,134298,Jajalpur,87177,Jajalpur
180,793,133321,Jalalabad,270127,Jalalabad
180,793,132766,Jalalpur,86843,Jalalpur
180,794,133393,Jalalpur,87214,Jalalpur
180,795,134387,Jalalpur Talluqe Gurri,86912,Jalalpur Ta Gurri
180,795,134435,Jalalpur Talluque Badshshnager,86907,Guvari
180,795,134465,Jalalpur Talluque Baheti,86892,Behti
180,6882,134587,Jallah Pur Umarpur,87133,Gundoura Daudpur
180,794,133445,Jallapur,242766,Bhudiya
180,794,133517,Jallapur,87033,Jallapur
180,795,134364,Jamal Pur,86938,Salliya
180,793,133041,Jamalpur,269783,Bilaiya
180,795,134250,Jamaur,86978,Jamaur
180,793,133311,Jamduiya,87466,Chaanda
180,794,133348,Jamilpur,87234,Nawada Darobast
180,795,134399,Jamuhi,86913,Jamuhi
180,795,134405,Jamuka,86914,Jamuka
180,793,132821,Jamunaha Mubela,87251,Bela
180,793,132670,Jamunia,86828,Bilandpur Sundarpur
180,793,133241,Jamunia,242950,Jamunia
180,793,132755,Jamunia Khanpur,86844,Jamunia Khanpur
180,793,132660,Jamunia Navadia,86851,Majhigai
180,795,134094,Jamuniya Doulatpur,268890,Jamunia Daulatpur
180,793,133156,Jangalpur,269817,Fattepur Buzurg
180,793,133056,Jankapur,269770,Samuliya
180,794,133692,Janyuri,87549,Janyoori
180,795,134377,Japanapur,86915,Japnapur
180,793,132817,Japuwa,242977,Jadaupur Kalan
180,793,133073,Jarauli,87442,Kanja Purena
180,795,134063,Jarawan,268711,Jarawan
180,794,133591,Jargawan,87034,Jargavan
180,793,133006,Jarmanau,87421,Jarmanon
180,795,134088,Jashanpur Harsinghpur,242524,Jasan Pur
180,793,132883,Jaswantnagar,87254,Chappa Bojhi
180,793,133143,Jaswantpur U. Janmine Jewan,269824,Jaswantpur Ja Jeva
180,793,133175,Jaswantpur Uraf Naugawan,87509,Sahora
180,793,133215,Jathapura J. Bazpur,87455,Alampur
180,794,133845,Jathiapur,87346,Dhulliya
180,793,133049,Jathiapur Buzurg,87422,Jathiapur Buzurg
180,793,133031,Jathiapur Khurd,87417,Gudhni
180,794,133846,Jathiura,87355,Jathiura
180,796,134844,Jauhana,269362,Abdalpur Albela
180,794,133675,Jauhana,87567,Santoshpur
180,794,133791,Jaura Bhoor,242113,Jaura Bhood
180,794,133586,Jaura Patti Achal,87035,Jaura Patti Achal
180,794,133578,Jaura Patti Chandarbhan,87035,Jaura Patti Achal
180,794,133580,Jaura Patti Chinta,87035,Jaura Patti Achal
180,794,133573,Jaura Patti Gharam,87029,Gautiya Antu
180,794,133587,Jaura Patti Praja,87035,Jaura Patti Achal
180,794,133579,Jaura Patti Tantrabad,87036,Jaura Patti Tatrabad
180,794,133585,Jaura Pattichheda,87023,Bharai
180,796,134948,Jera Rahimpur,87088,Jera Rahimpur
180,794,133901,Jeva Mukundpur,87356,Jeva Mukundpur
180,793,133144,Jewan,87423,Jevaan
180,793,132893,Jhadia,87265,Khandsar
180,795,133999,Jhapka Dilawarpur,242091,Jhapka Dilavarpur
180,795,133994,Jharhar Dhodhon,242095,Lashkarpur
180,795,133995,Jharhar Haripur,242092,Jharharharipur
180,793,133142,Jharsa,269824,Jaswantpur Ja Jeva
180,796,134858,Jhuknera,242401,Rupapur
180,794,133365,Jiganiyan,87215,Jiganiya
180,793,133194,Jiginia J. Indarakhu,87465,Bilandpur Gaddipur
180,793,132971,Jiginian Munjapta,269809,Jiganiya Mujapta
180,794,133545,Jiginiya,87052,Palihura
180,796,134833,Jignera,87089,Jignera
180,794,133478,Jikripur,87212,Ishwara
180,794,133842,Jindpura,87357,Jindpura
180,796,134761,Jirau,242131,Jirau
180,794,133758,Jodhpur Newadaiya,87550,Jodhpur Navdiya
180,794,133699,Jogipur,87551,Jogipur
180,6882,134535,Juan,242961,Nayagaun Baggara
180,6882,134532,Juhi,242961,Nayagaun Baggara
180,793,133001,Jujharpur,87424,Jujharpur
180,794,133542,Jujharpur,87014,Ali Akbarpur Urf Navada
180,6882,134616,Jutiura,87294,Barkemai
180,6882,134640,Kabra Salempur,242967,Kabra Salempur
180,796,134916,Kachehr Dakshin Haar,87074,Dahena
180,796,134915,Kachehri Uttar Haar,87074,Dahena
180,795,134311,Kadardadpur Urf Lilthara,87178,Kadardadpur Urf Linthra
180,793,132724,Kadherchaura,86825,Bhagvantpur Udhaupur
180,6882,134619,Kadra Bad,269443,Kadrabad
180,795,134466,Kahelia E. Rudrapur,86916,Kaheliya
180,795,134281,Kailha Elaqa Sisnai,86979,Kailha E Sisnai
180,6882,134574,Kaim Gunj,87137,Kaim Gunj Tadai
180,793,133032,Kaimahara,87425,Kahmara
180,793,132944,Kaimharia Matloobpur,242752,Kaimriya Matlookpur
180,793,132741,Kaith J.Bahera,242152,Kaith Bhagautipur
180,6882,134540,Kaithan,87150,Prathvipur Kuberpur
180,793,132804,Kajara,87290,Todarpur Ta. Khutar
180,796,134794,Kajer Bojhi,87078,Faridapur
180,793,132914,Kajri Mu. Bhatnausa,87278,Piparia Birsinghpur
180,794,133933,Kajri Noorpur,87358,Kajri Noorpur
180,795,134310,Kakar Ghata,86980,Kakar Ghata
180,6882,134630,Kakor,87298,Bhudiya Kakoda
180,795,134234,Kakra Kakar Kund,87000,Rahman Nagar Uaf Raikheda
180,796,134818,Kakrala,87090,Kakrala
180,794,133801,Kakraua,242105,Kakraua
180,794,133925,Kakraua,87359,Kakraua
180,793,133293,Kakraua Kapti,87497,Nagariya Prayagpur
180,793,133199,Kakrauwa Ja. Mura,270131,Bhaypur
180,793,133279,Kalandarganj,87459,Bagder
180,6882,134565,Kalha Ta. Tandai,87137,Kaim Gunj Tadai
180,793,133178,Kaluapur,87481,Kaluapur
180,796,134953,Kalyanpur,87102,Mighaaul
180,794,133896,Kalyanpur,87333,Barilalpur
180,793,132785,Kalyanpur Bharti,86863,Padri Kishunpur
180,793,132688,Kalyanpur Dharmai,86855,Mohaddinpur
180,795,134204,Kalyanpur Nawadia,268128,Nagaria Talluqa Gopalpur
180,795,134172,Kalyanpur Ta.Chamraura,86981,Kalyanpur Ta.Chamraura
180,794,133760,Kalyanpur Urf Mangalpur,87545,Havaspur
180,793,132638,Kamalpur,86845,Kamaalpur
180,793,133170,Kamalpur,87495,Misripur Bujurg
180,794,133765,Kamalpur,87570,Sultanpur
180,794,133345,Kamalpur Chunnilal,87210,Hariharpur Simra
180,794,133436,Kamalpur Urf Bakhtawar Ganj,87216,Kamalpur Urf Bakhtawarganj
180,794,133636,Kamalpur Urf Nawada,242121,Rampuriya Neuriya
180,796,134903,Kanari Banke,87091,Kanari Bak
180,6882,134610,Kanchanpur,87119,Behta Jungal
180,794,133380,Kandharapur,87217,Kandharapur
180,793,132661,Kandharpur Allahdadpur,86846,Kandharpur Allhadadpur
180,794,133570,Kanhani Deha Ahatmali,87051,Nagla Dehat Mali
180,793,133086,Kanja,87442,Kanja Purena
180,793,133327,Kanja,87511,Shahzadpur
180,795,134284,Kankar,86980,Kakar Ghata
180,793,132630,Kankar Dwara,86866,Pipariya Ghasi
180,6882,134725,Kanker Katha,242972,Kaankarkatha
180,794,133495,Kankliya Dharampur,87037,Kankliya Dharampur
180,795,134434,Kanneg,86917,Kaneng
180,793,132985,Kanpara,87426,Kanpara
180,795,134112,Kant Town Area Bahar,87193,Yarpur
180,795,134322,Kapas Khiria,86960,Bhargawan
180,795,134206,Kaper Katka Bangar,86982,Kaped Katka
180,794,133439,Kapoor Nagla,87218,Kapoor Nagla
180,795,134288,Kapoorpur,87163,Nanakpur
180,794,133405,Kapoorpur,269601,Saidupur
180,795,134187,Kapsenda,86983,Kapseda
180,794,133550,Karakbar,87033,Jallapur
180,794,133766,Karamalipur T.Chavar,87535,Chavar Khas
180,795,134002,Karanpur Pandri,242080,Karanpur Padri
180,793,133184,Karaunda,270132,Beor
180,795,134369,Karaunda,86909,Hathaudiya
180,794,133792,Karaunda,242107,Karaunda
180,793,133186,Karaundi,270132,Beor
180,794,133789,Karaundi,242107,Karaunda
180,796,134821,Kardola,87068,Bhudiabhood
180,793,132864,Karhaiyamaichaknk Nadautha,87263,Kadaiya
180,795,134262,Kari Makuapur,86984,Kareemakuapur
180,794,133541,Karkaur,242377,Karkaur
180,793,132940,Karnapur,242752,Kaimriya Matlookpur
180,793,132889,Karnapur,87264,Khamaria Gadiyana
180,793,133228,Karnapur,87517,Tera
180,793,132706,Karnapur J. Bazpur Keshri,274117,Bautha Jamalpur
180,793,133128,Karnapur J. Bitauni,87427,Karnapur
180,793,133009,Karnapur Paitapur,87435,Majhigavan
180,796,134875,Karnapur T. Sikandarpur Afganan,242398,Kumhrua
180,796,134905,Karnapur T.Chauki Azampur,87091,Kanari Bak
180,793,132650,Karr Khera,270030,Karr Khera
180,793,132712,Karra,86863,Padri Kishunpur
180,795,134076,Karsu Khera,242098,Khai Kheda
180,6882,134675,Kasari Kalan,242965,Bighaapur Sithauli
180,6882,134676,Kasari Khurd,242965,Bighaapur Sithauli
180,794,133455,Kasrak,87219,Kasrak
180,794,133806,Kaswa Tilhar (Chungi),242757,Shivdas Pur
180,794,133451,Kataiya,87220,Kataiya
180,795,134138,Kataiya Elaqakuiyan,242387,Kuiya E Kataiya
180,794,133944,Kataiya Usmanpur,87360,Kataiya Usmanpur
180,796,134859,Katariya,87079,Aelam Nagar
180,793,133308,Kataul,87482,Kataul
180,796,134817,Kateli,87073,Daher
180,794,133499,Katha,87031,Gora Bakainia
180,793,133210,Kathpura,270133,Kathpura
180,793,133226,Katia Bujurg,87483,Katia Bujurg
180,795,134400,Katia Kammu,86918,Katia Kammo
180,793,133249,Katia Khurd,87510,Saijana
180,795,134394,Katia Mundi,86952,Vajidpur
180,795,134392,Katia Rajjab,86919,Katia Rajjav
180,796,134895,Katiuli,87092,Katiuli
180,796,134848,Katka,87093,Katka
180,793,133089,Katka,87401,Bela Chheda
180,796,134847,Katkiya,87093,Katka
180,794,133459,Katra,269630,Saidapur
180,795,134113,Kattupur,87193,Yarpur
180,795,134149,Katuwapur Elaqa Palhaura,87182,Marena
180,6882,134617,Kauhi,87308,Kauhi
180,795,134120,Kaurha,87192,Vikrampur
180,794,133667,Kaveer Chak,269475,Bitthalpur Prahladpur
180,794,133943,Kaveerpur Jhotupur,269736,Kabberpur Jhotupur
180,794,133795,Kavilpur,242106,Kabilpur
180,795,134329,Kazipur,86920,Kajipur
180,796,134835,Keelapur Khurd,242407,Thatharmai
180,796,134807,Kera,87072,Churghuti
180,793,132837,Kesarpur Khurd,87250,Badai Pur
180,793,132920,Kesarpur Mafi,270068,Andha
180,795,134007,Keshawpur,242089,Trilokpur
180,794,133611,Kesi Nagla,242379,Khoobpur Anchitpur
180,796,134930,Kewal Rampur Chilaua,87094,Kewal Rampur Chilaua
180,795,134265,Khada Baura,86990,Mansoorpur
180,793,132924,Khadauwa,270068,Andha
180,795,134075,Khai Khera,242098,Khai Kheda
180,796,134808,Khajua Haar,242395,Khajuahar Tapar
180,6882,134512,Khajuri,87138,Khajuri
180,793,133004,Khajuria,269825,Bujhiya
180,793,132899,Khajuria,87265,Khandsar
180,795,134078,Khajuria,242099,Chandaura Bahadurpur
180,794,133873,Khajuria,87388,Un Kalan
180,794,133900,Khajuria Khurd,87333,Barilalpur
180,794,133431,Khajuriya,87242,Ramapur Uttri
180,796,134900,Khakhoodi,87095,Khakhoodi
180,793,132730,Khakhra Buzurg,86847,Khakhra Buzurg
180,793,132802,Khakhra Khurd,86862,Padriya Dalelpur
180,793,132890,Khamaria Gadiyana,87264,Khamaria Gadiyana
180,793,132782,Khamaria J. Padri,86831,Chandpur Padri
180,793,132752,Khamaria J.Gunha,86839,Gunha Khamariya
180,793,132953,Khamaria Mu. Athkona,242241,Athkona
180,794,133615,Khamariya,87038,Khamariya
180,795,134178,Khamriya,86969,Gandhar
180,795,134115,Khananpur,242381,Dilawar Pur
180,793,133129,Khandepur,87427,Karnapur
180,796,134809,Khandhar,242396,Khandhar
180,793,132795,Khandpari,86874,Saidapur Khandpari
180,793,133337,Khandsar,87484,Khandsar
180,793,132898,Khandsar,87265,Khandsar
180,794,133762,Khandsar,87552,Khandsar
180,795,134354,Khanpur Deha,86921,Khanpur Deha
180,795,134227,Khanpur Haqimpur,86985,Khanpur Hakimpur
180,793,133158,Khanpur J. Aurangabad,87443,Raghunathpur
180,793,132982,Khanpur J.Nahil,87428,Kop Navalpur
180,794,133395,Khanpur Kharmasi,87204,Deeppur
180,793,132918,Khanpur Mu. Kurraiya,87289,Tah Khurd Kalan
180,793,132972,Khara,87437,Nagriya Buzurg
180,793,132963,Kharagpur,87281,Raswan Kalan
180,795,134037,Kharagpur,242085,Barikhas
180,793,132631,Khargapur,269834,Luhichi
180,794,133914,Khargapur,269745,Chak Baraicha
180,794,133683,Kharkari,87553,Khadkari
180,796,134819,Kharo Diyuria,87090,Kakrala
180,793,133150,Khataua,269817,Fattepur Buzurg
180,794,133749,Khawaja Sarai Urf Sairaiya,87554,Khavaja Sarai Urf Sairaiya
180,794,133446,Khawajagipur,87218,Kapoor Nagla
180,794,133520,Khempur,87018,Bajhera Bhagvanpur
180,794,133593,Khera Ghasa,87053,Rampur
180,794,133518,Khera Rath,87039,Khera Rath
180,794,133877,Khera Sanda,87361,Kheda Sanda
180,795,134122,Khijerpur,87192,Vikrampur
180,794,133808,Khijrabad Urf Kachhiyanikhera,269549,Firozpur
180,794,133864,Khiria,87362,Khiriya
180,795,134198,Khiria Arazi Pingri,268142,Kohni
180,793,133010,Khiria Barbatpur,87421,Jarmanon
180,793,132742,Khiria J.Singhapur,86871,Rarua
180,795,134208,Khiria Khurd,87010,Udaipur Kataiya
180,794,133828,Khiria Mal,87550,Jodhpur Navdiya
180,794,133613,Khiria Ratan,87040,Khiria Ratan
180,794,133722,Khiria Saktu,87555,Khiria Saktu
180,795,134321,Khiriaheer,86986,Khiriahir
180,794,133387,Khiriya,87222,Khiriya
180,793,133310,Khiriya Pathak,87485,Khiriya Pathak
180,793,133225,Khiriya Rasulpur,270141,Khiriya Rasoolpur
180,795,134167,Khiriya Udait,86975,Harnaukha
180,796,134785,Khoota Nagla,242139,Nagla Ta Khandahar
180,794,133602,Khubupur,242379,Khoobpur Anchitpur
180,795,134290,Khulauli,86953,Akhtayarpur Baghaura
180,794,133779,Khundara,242761,Khundara
180,794,133780,Khundari,242761,Khundara
180,796,134822,Khutena,87068,Bhudiabhood
180,795,134055,Khutriya,87180,Khutriya
180,6882,134666,Kilapur Kalan,87309,Kilapur Kalaan
180,795,134103,Kilnapur,87165,Bhainsta Kala
180,794,133529,Kiratpur,87024,Binaura Binauria
180,794,133544,Kiratpur Bihari,87014,Ali Akbarpur Urf Navada
180,793,133329,Kirtapur,87499,Pachpeda
180,793,133280,Kirtapur J. Kuinyan,270110,Kuiyan Ja Kirtapur
180,796,134899,Kirtapur T. Kumharia,87092,Katiuli
180,793,132786,Kishanpur Padri,86863,Padri Kishunpur
180,794,133802,Kishorepur,242108,Doshpur
180,795,134240,Kishurhai,86987,Kishurhai
180,795,134226,Koelha Patti,86985,Khanpur Hakimpur
180,795,134196,Kohni,268142,Kohni
180,796,134921,Koila Gayanpur,87096,Gyanpur Mangola(Koyla Gyanpur)
180,796,134889,Kola,242404,Kola
180,793,132823,Kolhugarha,87266,Kolhugarha
180,796,134752,Kona Yaqoobpur,242130,Kona Yakubpur
180,793,132983,Konp,87428,Kop Navalpur
180,793,132759,Koora,86843,Jalalpur
180,793,133273,Koraun Kuinyan,87486,Koro Kuinyan
180,793,133300,Koripur,87467,Chakkanhau
180,6882,134655,Kot,87297,Bhauti
180,794,133643,Kota Khas,242114,Kota Khas
180,794,133642,Kota Patti,242117,Banthari
180,793,133330,Kotawari,87487,Kotavari
180,795,134136,Kotha,87179,Kaudha
180,794,133492,Kotha,87043,Lohar Gavan
180,794,133360,Kotha Khetal,87223,Kotha Khetal
180,796,134892,Kotha Manjha,87092,Katiuli
180,6882,134652,Kothi Urf Gulouthi,242969,Jarauli Kothi
180,796,134716,Kouli,87318,Nagla Pipriya
180,794,133709,Kuahdanda,269513,Kuan Danda
180,795,134493,Kuan Bojh,267374,Darapur Chathiya
180,794,133504,Kuan Danda,87048,Kuan Danda
180,794,133508,Kuan Danda Mohabbat Ganj,87048,Kuan Danda
180,794,133381,Kuan Dandaa,87208,Gaili
180,795,134501,Kuandanda,267299,Devras
180,793,133212,Kuberpur,270133,Kathpura
180,795,133997,Kudaiya,242090,Kudaiya
180,794,133929,Kudirna,87363,Kudirna
180,6882,134577,Kudrasi,87139,Kudrasi
180,794,133927,Kuinya,269760,Bajhera Bajheri
180,796,134883,Kuinya T. Chauki Azampur,87070,Chauki Azampur
180,793,132644,Kuiya Maholia,86852,Maksoodapur
180,793,132875,Kuiyan,87267,Kuiya
180,795,134139,Kuiyan Elaqa Kataiya,242387,Kuiya E Kataiya
180,793,133281,Kuiyan J. Kirtarpur,270110,Kuiyan Ja Kirtapur
180,794,133902,Kukha Mahmoodpur,87364,Kukha Mahmoodpur
180,794,133620,Kulua Bojh,87041,Kulua Bojh
180,793,132690,Kulum Jujharpur,270036,Kulumjhujharpur
180,793,132958,Kumbhia Mafi,87282,Rath
180,796,134876,Kumhrua,242398,Kumhrua
180,794,133564,Kundara,87056,Rudrapur
180,796,134936,Kundari,87065,Bela Khera
180,796,134891,Kundari T.Gurgawan,87092,Katiuli
180,6882,134527,Kundariya,87140,Kundarya
180,796,134922,Kundauli,87071,Chourasi
180,793,132731,Kundra,270054,Chikatiya
180,796,134668,Kundra Paharpur,87320,Pahadpur Pipriya
180,796,134792,Kundra T. Pehna,269403,Kundra Ta Pehna
180,796,134841,Kundri T. Khandhar,87069,Chak Chandar Sen
180,796,134740,Kunia Chachoura,242127,Biriya Kalaan
180,795,134016,Kuniya Jamalpur,242081,Kuniya Jamalpur
180,6882,134632,Kuniya Nauabad,87310,Kuniya Nauavad
180,6882,134688,Kuniya Shah Nazerpur,87311,Kuniya Shah Najirpur
180,794,133503,Kuniya T. Surjupur,87048,Kuan Danda
180,794,133604,Kuniya T.Dhuwla Karimnagar,87042,Dhuvla Karimnagar
180,793,133052,Kunwarpur,269794,Bhatpura Chandu
180,796,134902,Kunwarpur Banke,87115,Thingri
180,793,132773,Kunwarpur Japti,86848,Kunwarpur Japti
180,793,132778,Kunwarpur Rati,242779,Kunwarpur Ratti
180,794,133634,Kurbanpur,242121,Rampuriya Neuriya
180,794,133870,Kurely,87368,Milkiya
180,794,133376,Kurgaon,87224,Kurgaon
180,796,134755,Kuri,242130,Kona Yakubpur
180,793,132885,Kurraiya Biran,87254,Chappa Bojhi
180,793,132917,Kurraiya Mu. Khanpur,87289,Tah Khurd Kalan
180,795,134150,Kurriya Bahri,87182,Marena
180,795,134052,Kurriya Dhondo,268695,Kurria Dhondo
180,795,134148,Kurriya Kalan,242987,Kurriya Kalan
180,795,134357,Kursanda,86922,Kursanda
180,795,134280,Kurseli,86979,Kailha E Sisnai
180,794,133448,Kusak,242767,Bhojpur
180,793,132747,Kushlapur,86818,Balemau
180,793,132948,Kushmaha,87262,Itaua
180,795,134159,Kutra,87186,Nikra
180,795,134061,Kutuapur Elaqa Padrilal,87174,Hashimpur Khera
