local_body_type_code,local_body_type,local_body_code,local_body_name,district_code,parent_local_body_code
3,Gram Panchayat,42755,Kukathala,118,1386
3,Gram Panchayat,43267,Kukawar,118,1399
3,Gram Panchayat,268345,Kukdikhera,176,2069
3,Gram Panchayat,83560,Kukha,175,2048
3,Gram Panchayat,87364,Kukha Mahmoodpur,180,2109
3,Gram Panchayat,45066,Kukhuri,120,1424
3,Gram Panchayat,54990,Kukra Islampur,132,1573
3,Gram Panchayat,267448,Kukradev,157,1860
3,Gram Panchayat,92252,Kukri,186,2186
3,Gram Panchayat,82065,Kukrikhera,173,2025
3,Gram Panchayat,265965,Kuktai,163,1922
3,Gram Panchayat,43234,Kukthari,118,1398
3,Gram Panchayat,69588,Kukuha,152,1811
3,Gram Panchayat,67975,Kukuhi,150,1785
3,Gram Panchayat,70876,Kukur Gaon,153,1830
3,Gram Panchayat,64320,Kukura,146,1726
3,Gram Panchayat,67689,Kukura,150,1780
3,Gram Panchayat,49809,Kukurahan,126,1495
3,Gram Panchayat,58960,Kukurghanti,137,1635
3,Gram Panchayat,44473,Kukurha,120,1416
3,Gram Panchayat,66486,Kukurha,148,1759
3,Gram Panchayat,44993,Kukurhata,120,1423
3,Gram Panchayat,51228,Kul Kumhari,128,1518
3,Gram Panchayat,79291,Kulanjan,169,1980
3,Gram Panchayat,53297,Kulchha,130,1549
3,Gram Panchayat,53466,Kulchha Khurd,130,1552
3,Gram Panchayat,90558,Kuldomari,184,2156
3,Gram Panchayat,66018,Kuldwa Bari,148,1752
3,Gram Panchayat,92545,Kulha Ataora,186,2191
3,Gram Panchayat,92795,Kulha Bagha,186,2195
3,Gram Panchayat,85795,Kulhadia,178,2084
3,Gram Panchayat,70404,Kulhanamau,152,1822
3,Gram Panchayat,43208,Kulhara,118,1397
3,Gram Panchayat,72604,Kulhauli,157,1867
3,Gram Panchayat,67354,Kulhenda,149,1774
3,Gram Panchayat,85334,Kulheri,177,2077
3,Gram Panchayat,82996,Kulhipur,174,2038
3,Gram Panchayat,62028,Kulkhera,142,1686
3,Gram Panchayat,77199,Kulkuan,165,1940
3,Gram Panchayat,62699,Kulli,142,1697
3,Gram Panchayat,51274,Kullu Khera,128,1519
3,Gram Panchayat,68015,Kulman Khera,150,1786
3,Gram Panchayat,86598,Kulmanpur,179,2095
3,Gram Panchayat,85049,Kulsath,177,2073
3,Gram Panchayat,270036,Kulumjhujharpur,180,2098
3,Gram Panchayat,271558,Kumaugrent,183,2135
3,Gram Panchayat,69950,Kumbh,152,1816
3,Gram Panchayat,70163,Kumbhapur,152,1819
3,Gram Panchayat,61198,Kumbhi,140,1674
3,Gram Panchayat,71530,Kumbhi,156,1848
3,Gram Panchayat,84215,Kumbhi,175,2062
3,Gram Panchayat,92253,Kumbhi,186,2186
3,Gram Panchayat,83323,Kumbhiaima,174,2043
3,Gram Panchayat,77200,Kumdaora Maaf,165,1940
3,Gram Panchayat,75277,Kumehri,161,1909
3,Gram Panchayat,60782,Kumhabar,139,1666
3,Gram Panchayat,85647,Kumhar Hera,177,2082
3,Gram Panchayat,53108,Kumhara,130,1546
3,Gram Panchayat,75946,Kumharai,163,1920
3,Gram Panchayat,67185,Kumhariya,149,1770
3,Gram Panchayat,70877,Kumhariya,153,1830
3,Gram Panchayat,265823,Kumharya,154,1834
3,Gram Panchayat,266594,Kumhauli,141,1680
3,Gram Panchayat,47518,Kumhavat,123,1457
3,Gram Panchayat,51352,Kumheda Sanee,128,1521
3,Gram Panchayat,72431,Kumhediya,157,1864
3,Gram Panchayat,55170,Kumhera,132,1575
3,Gram Panchayat,77330,Kumheri,166,1942
3,Gram Panchayat,90773,Kumhi,185,2172
3,Gram Panchayat,91145,Kumhidadiya,185,2166
3,Gram Panchayat,61130,Kumhiya,140,1673
3,Gram Panchayat,272494,Kumhiya,126,1494
3,Gram Panchayat,75401,Kumhranva,162,1911
3,Gram Panchayat,71057,Kumhrar,153,1833
3,Gram Panchayat,77660,Kumhraua,166,1948
3,Gram Panchayat,61841,Kumhraur,141,1683
3,Gram Panchayat,83863,Kumhraura,175,2055
3,Gram Panchayat,269767,Kumhraura,129,1526
3,Gram Panchayat,52309,Kumhrawan,129,1535
3,Gram Panchayat,238753,Kumrala Bahadurpur,154,1836
3,Gram Panchayat,57026,Kumraua,134,1604
3,Gram Panchayat,269269,Kumrhawan,129,1537
3,Gram Panchayat,75402,Kunaura Shahpur,162,1911
3,Gram Panchayat,68819,Kunda,151,1799
3,Gram Panchayat,79099,Kunda,169,1975
3,Gram Panchayat,85119,Kunda Kalan,177,2074
3,Gram Panchayat,85120,Kunda Khurd,177,2074
3,Gram Panchayat,90559,Kundadih,184,2156
3,Gram Panchayat,70608,Kundaha,152,1825
3,Gram Panchayat,60878,Kundakhakala,140,1668
3,Gram Panchayat,61609,Kundan Ganeshpur,141,1680
3,Gram Panchayat,55360,Kundanpur,132,1577
3,Gram Panchayat,53177,Kundara,130,1547
3,Gram Panchayat,72605,Kundari Champatpur,157,1867
3,Gram Panchayat,53405,Kundaria Akhlaspur,130,1551
3,Gram Panchayat,53406,Kundaria Faijullapur,130,1551
3,Gram Panchayat,269050,Kundaria Khurd,130,1551
3,Gram Panchayat,65306,Kundarkha,147,1741
3,Gram Panchayat,49296,Kundas Para,125,1485
3,Gram Panchayat,49039,Kundasar,125,1481
3,Gram Panchayat,64460,Kundaser,146,1728
3,Gram Panchayat,64321,Kundasipur,146,1726
3,Gram Panchayat,59227,Kundauli,137,1639
3,Gram Panchayat,67445,Kundaura,149,1776
3,Gram Panchayat,78842,Kundava,168,1969
3,Gram Panchayat,58774,Kundaval Hari,137,1632
3,Gram Panchayat,86015,Kundawa,178,2087
3,Gram Panchayat,270953,Kunde Rampur,142,1686
3,Gram Panchayat,244579,Kundepur,155,1840
3,Gram Panchayat,84887,Kundesera,176,2071
3,Gram Panchayat,44674,Kundi,120,1419
3,Gram Panchayat,267780,Kundi,177,2082
3,Gram Panchayat,86599,Kundi Kala Uparwar,179,2095
3,Gram Panchayat,86600,Kundi Khurd Uparwar,179,2095
3,Gram Panchayat,42886,Kundol,118,1389
3,Gram Panchayat,60610,Kundol,139,1663
3,Gram Panchayat,67827,Kundrauli Sadikpur,150,1782
3,Gram Panchayat,73024,Kundravi,158,1875
3,Gram Panchayat,80031,Kundruph,170,1992
3,Gram Panchayat,92923,Kundunpur,186,2197
3,Gram Panchayat,74358,Kundwa Urf Dilipnagar,160,1895
3,Gram Panchayat,78936,Kunehra,169,1971
3,Gram Panchayat,89522,Kunehta Lachhi Rampur,183,2140
3,Gram Panchayat,60717,Kunetha,139,1665
3,Gram Panchayat,266009,Kunethi,139,1662
3,Gram Panchayat,67268,Kunethta,149,1772
3,Gram Panchayat,242081,Kuniya Jamalpur,180,2107
3,Gram Panchayat,92613,Kunj Pur,186,2192
3,Gram Panchayat,271625,Kunjalgarh,148,1756
3,Gram Panchayat,43457,Kunjalpur,119,1402
3,Gram Panchayat,59848,Kunjalpur,138,1650
3,Gram Panchayat,65451,Kunjalpur,147,1743
3,Gram Panchayat,47290,Kunji,123,1454
3,Gram Panchayat,47722,Kunjiyari,123,1460
3,Gram Panchayat,60652,Kunjpur,139,1664
3,Gram Panchayat,79205,Kunkura,169,1978
3,Gram Panchayat,68929,Kunnau,151,1801
3,Gram Panchayat,43458,Kunvarpur,119,1402
3,Gram Panchayat,68676,Kunvarpura Jalaun,151,1797
3,Gram Panchayat,61912,Kunwakhera Khas,141,1684
3,Gram Panchayat,61913,Kunwakhera Wazir Alam,141,1684
3,Gram Panchayat,66291,Kunwar,148,1756
3,Gram Panchayat,42830,Kunwar Kheda,118,1388
3,Gram Panchayat,60556,Kunwara Sujipur,139,1662
3,Gram Panchayat,53672,Kunwargarha,130,1555
3,Gram Panchayat,268036,Kunwarisati,164,1933
3,Gram Panchayat,53407,Kunwarpur,130,1551
3,Gram Panchayat,69813,Kunwarpur,152,1814
3,Gram Panchayat,71832,Kunwarpur,156,1853
3,Gram Panchayat,72542,Kunwarpur,157,1866
3,Gram Panchayat,90210,Kunwarpur,183,2150
3,Gram Panchayat,266065,Kunwarpur,133,1587
3,Gram Panchayat,268552,Kunwarpur,633,1651
3,Gram Panchayat,268620,Kunwarpur,159,1884
3,Gram Panchayat,68181,Kunwarpur Baghela,150,1789
3,Gram Panchayat,53109,Kunwarpur Banjaria,130,1546
3,Gram Panchayat,68182,Kunwarpur Baseet,150,1789
3,Gram Panchayat,60557,Kunwarpur Bhatpur,139,1662
3,Gram Panchayat,266108,Kunwarpur Chandan,133,1584
3,Gram Panchayat,271561,Kunwarpur Cheretvali,183,2135
3,Gram Panchayat,61515,Kunwarpur Imlak,141,1679
3,Gram Panchayat,273713,Kunwarpur Karimjan,130,1543
3,Gram Panchayat,71332,Kunwarpur Kasawa,155,1845
3,Gram Panchayat,71167,Kunwarpur Kashidin,155,1842
3,Gram Panchayat,61516,Kunwarpur Khas,141,1679
3,Gram Panchayat,60611,Kunwarpur Kurchha,139,1663
3,Gram Panchayat,71122,Kunwarpur Lodhpur,155,1840
3,Gram Panchayat,76032,Kunwarpur Nagla Bans,163,1921
3,Gram Panchayat,60177,Kunwarpur Nagriya,138,1656
3,Gram Panchayat,84888,Kunwarpur Nankar,176,2071
3,Gram Panchayat,52911,Kunwarpur Tulsi Patti,130,1543
3,Gram Panchayat,68820,Kunwarpura Konch,151,1799
3,Gram Panchayat,67402,Kupara,149,1775
3,Gram Panchayat,264055,Kur Khera,133,1591
3,Gram Panchayat,73025,Kura Muridan,158,1875
3,Gram Panchayat,48356,Kurahara Tejsingh,123,1469
3,Gram Panchayat,57862,Kurai,135,1618
3,Gram Panchayat,265735,Kuraicha,153,1829
3,Gram Panchayat,271024,Kuraiti,137,1642
3,Gram Panchayat,267860,Kuraiya,173,2026
3,Gram Panchayat,81845,Kuraiya Talluka Phuta Kuwan,173,2022
3,Gram Panchayat,78984,Kurali,169,1972
3,Gram Panchayat,84984,Kurali,177,2072
3,Gram Panchayat,85335,Kurali,177,2077
3,Gram Panchayat,85508,Kurali,177,2080
3,Gram Panchayat,44160,Kurana,119,1412
3,Gram Panchayat,269240,Kurang,640,2163
3,Gram Panchayat,78383,Kuranga,168,1962
3,Gram Panchayat,92434,Kuraoli Madarpur,186,2189
3,Gram Panchayat,61769,Kurar,141,1682
3,Gram Panchayat,67222,Kurara Rural,149,1771
3,Gram Panchayat,67749,Kurari,150,1781
3,Gram Panchayat,70082,Kurariya,152,1818
3,Gram Panchayat,51663,Kurauli,129,1526
3,Gram Panchayat,68867,Kurauli,151,1800
3,Gram Panchayat,86389,Kurauna,179,2093
3,Gram Panchayat,72606,Kurauna Bahadur Nagar,157,1867
3,Gram Panchayat,75814,Kurauni,162,1918
3,Gram Panchayat,75278,Kuraura,161,1909
3,Gram Panchayat,266818,Kurauradang,165,1938
3,Gram Panchayat,68930,Kurauti,151,1801
3,Gram Panchayat,271631,Kuraw,121,1437
3,Gram Panchayat,76041,Kurawali,163,1921
3,Gram Panchayat,61199,Kurawan,140,1674
3,Gram Panchayat,272098,Kurawan,152,1825
3,Gram Panchayat,63968,Kurban Sarai,146,1721
3,Gram Panchayat,267180,Kurcha,121,1433
3,Gram Panchayat,69059,Kurchauli,151,1803
3,Gram Panchayat,54058,Kurda,131,1560
3,Gram Panchayat,85051,Kurdi,177,2073
3,Gram Panchayat,61321,Kurdrkha Khurd,140,1676
3,Gram Panchayat,91586,Kure Bhar,185,2173
3,Gram Panchayat,72352,Kureh,157,1862
3,Gram Panchayat,61694,Kureli,141,1681
3,Gram Panchayat,57184,Kurena,134,1607
3,Gram Panchayat,68868,Kurepura Kanar,151,1800
3,Gram Panchayat,44881,Kureser Uperhar,120,1422
3,Gram Panchayat,266112,Kureshpur,133,1584
3,Gram Panchayat,70777,Kuretha,153,1828
3,Gram Panchayat,75750,Kurha,162,1917
3,Gram Panchayat,267463,Kurha,129,1534
3,Gram Panchayat,68743,Kurhana Alamgir,151,1798
3,Gram Panchayat,44994,Kurhara,120,1423
3,Gram Panchayat,78049,Kurhvara,167,1956
3,Gram Panchayat,65101,Kuri,147,1738
3,Gram Panchayat,67750,Kuri,150,1781
3,Gram Panchayat,78937,Kuri Kamalpur,169,1971
3,Gram Panchayat,54840,Kuribangar,132,1571
3,Gram Panchayat,60178,Kurina Daulatpur,138,1656
3,Gram Panchayat,85726,Kuriyapar Belahasa,178,2083
3,Gram Panchayat,53834,Kuriyar Khas,131,1557
3,Gram Panchayat,88945,Kurka,183,2132
3,Gram Panchayat,266944,Kurkha,139,1667
3,Gram Panchayat,51793,Kurkhila,129,1528
3,Gram Panchayat,45177,Kurki Kalan,120,1426
3,Gram Panchayat,45686,Kurki Mahmoodpur,121,1433
3,Gram Panchayat,266422,Kurkunda,167,1954
3,Gram Panchayat,68622,Kurkuru,151,1796
3,Gram Panchayat,57134,Kurli,134,1606
3,Gram Panchayat,74980,Kurmaul Urf Sohanpur,160,1904
3,Gram Panchayat,58665,Kurmauli,137,1630
3,Gram Panchayat,74227,Kurmauta,160,1893
3,Gram Panchayat,58898,Kurmauta Thakur,137,1634
3,Gram Panchayat,72235,Kurmikhera Kalan,157,1860
3,Gram Panchayat,72544,Kurmikhera Khurd,157,1866
3,Gram Panchayat,53044,Kurmuri,130,1545
3,Gram Panchayat,68288,Kurna Timruk,150,1791
3,Gram Panchayat,69952,Kurni,152,1816
3,Gram Panchayat,67355,Kurra,149,1774
3,Gram Panchayat,43314,Kurra Chitterpur,118,1400
3,Gram Panchayat,77545,Kurra Jarawan,166,1946
3,Gram Panchayat,266006,Kurrah,139,1662
3,Gram Panchayat,268695,Kurria Dhondo,180,2104
3,Gram Panchayat,62864,Kurrikupa,143,1700
3,Gram Panchayat,242987,Kurriya Kalan,180,2104
3,Gram Panchayat,83482,Kurry,175,2046
3,Gram Panchayat,65763,Kursaha,147,1748
3,Gram Panchayat,76086,Kursanda,163,1922
3,Gram Panchayat,86922,Kursanda,180,2099
3,Gram Panchayat,271093,Kursanda,183,2137
3,Gram Panchayat,272464,Kursanda,150,1789
3,Gram Panchayat,83818,Kursandi,175,2054
3,Gram Panchayat,68070,Kursath Buzurg Dehat,150,1787
3,Gram Panchayat,92147,Kursath Rural,186,2184
3,Gram Panchayat,267487,Kursauli,157,1863
3,Gram Panchayat,72305,Kurseda,157,1861
3,Gram Panchayat,67874,Kurseli,150,1783
3,Gram Panchayat,60653,Kursena,139,1664
3,Gram Panchayat,68931,Kursenda,151,1801
3,Gram Panchayat,46730,Kursi,122,1446
3,Gram Panchayat,52197,Kursi,129,1533
3,Gram Panchayat,89197,Kursi,183,2135
3,Gram Panchayat,89015,Kurtahiya,183,2133
3,Gram Panchayat,53298,Kurtara,130,1549
3,Gram Panchayat,65102,Kurtha,147,1738
3,Gram Panchayat,84421,Kurthia,176,2066
3,Gram Panchayat,86283,Kurthia,178,2091
3,Gram Panchayat,54645,Kurthiya,131,1568
3,Gram Panchayat,50906,Kurthua,127,1513
3,Gram Panchayat,93107,Kuru,187,2199
3,Gram Panchayat,62651,Kurusti Kala,142,1696
3,Gram Panchayat,65452,Kurva Jangli,147,1743
3,Gram Panchayat,268831,Kurveni,181,2114
3,Gram Panchayat,72054,Kurwa Khurd,156,1857
3,Gram Panchayat,48840,Kurwari,125,1478
3,Gram Panchayat,270590,Kusaha Gosai,123,1455
3,Gram Panchayat,57795,Kusahi,135,1617
3,Gram Panchayat,69655,Kusaila,152,1812
3,Gram Panchayat,51275,Kusama,128,1519
3,Gram Panchayat,60558,Kusana,139,1662
3,Gram Panchayat,48972,Kusanda,125,1480
3,Gram Panchayat,52749,Kusari,130,1541
3,Gram Panchayat,60263,Kusari,138,1657
3,Gram Panchayat,265809,Kusari,120,1429
3,Gram Panchayat,266795,Kusarma,165,1938
3,Gram Panchayat,47291,Kusarna,123,1454
3,Gram Panchayat,69656,Kusarna,152,1812
3,Gram Panchayat,83325,Kusauli,174,2043
3,Gram Panchayat,86682,Kusauli,179,2096
3,Gram Panchayat,89198,Kusauli,183,2135
3,Gram Panchayat,86016,Kusauna Kalan,178,2087
3,Gram Panchayat,50907,Kusbhaura,127,1513
3,Gram Panchayat,92728,Kusela,186,2194
3,Gram Panchayat,89016,Kusepa,183,2133
3,Gram Panchayat,83130,Kusfara,174,2040
3,Gram Panchayat,88775,Kush Bhawana,182,2129
3,Gram Panchayat,69350,Kusha,152,1807
3,Gram Panchayat,47983,Kushaha,123,1464
3,Gram Panchayat,272298,Kushaha 2,152,1805
3,Gram Panchayat,59344,Kushahari,137,1641
3,Gram Panchayat,82744,Kushahildih,174,2034
3,Gram Panchayat,270380,Kushahra,184,2155
3,Gram Panchayat,268731,Kushamaha Mafi,178,2084
3,Gram Panchayat,69504,Kushaw,152,1810
3,Gram Panchayat,269757,Kushbaira,640,2180
3,Gram Panchayat,75570,Kushbhari,162,1914
3,Gram Panchayat,92614,Kushehri,186,2192
3,Gram Panchayat,51724,Kushfer,129,1527
3,Gram Panchayat,60718,Kushgawan Ahiran,139,1665
3,Gram Panchayat,60559,Kushgawan Badashpur,139,1662
3,Gram Panchayat,76303,Kushha,164,1926
3,Gram Panchayat,50392,Kushha Brahman,126,1506
3,Gram Panchayat,52119,Kushhari,140,1672
3,Gram Panchayat,90688,Kushi,184,2158
3,Gram Panchayat,50827,Kushmahar,127,1512
3,Gram Panchayat,86284,Kushmaini,178,2091
3,Gram Panchayat,271956,Kushmaul,152,1825
3,Gram Panchayat,78701,Kushmaur,168,1967
3,Gram Panchayat,75751,Kushmaura,162,1917
3,Gram Panchayat,75569,Kushmaura Haluapur,162,1914
3,Gram Panchayat,92382,Kushraj Pur,186,2188
3,Gram Panchayat,271773,Kushuli,148,1768
3,Gram Panchayat,82683,Kushwapur,174,2033
3,Gram Panchayat,69505,Kusiya,152,1810
3,Gram Panchayat,62981,Kusiyari,143,1702
3,Gram Panchayat,77496,Kusma Khera,166,1945
3,Gram Panchayat,90472,Kusmaha,184,2155
3,Gram Panchayat,75279,Kusmand,161,1909
3,Gram Panchayat,46731,Kusmara,122,1446
3,Gram Panchayat,67223,Kusmara,149,1771
3,Gram Panchayat,68677,Kusmara,151,1797
3,Gram Panchayat,69060,Kusmara,151,1803
3,Gram Panchayat,54350,Kusmaur Deeh,131,1564
3,Gram Panchayat,66408,Kusmaura Buzurg,148,1758
3,Gram Panchayat,73986,Kusmauri,159,1889
3,Gram Panchayat,68623,Kusmiliya,151,1796
3,Gram Panchayat,68744,Kusmra Bavani,151,1798
3,Gram Panchayat,272167,Kusmuliya,123,1459
3,Gram Panchayat,50336,Kusouri Kala,126,1505
3,Gram Panchayat,46114,Kusum Khor,121,1438
3,Gram Panchayat,68542,Kusuma,150,1795
3,Gram Panchayat,88946,Kusuma,183,2132
3,Gram Panchayat,92615,Kusumbhi,186,2192
3,Gram Panchayat,74830,Kusumha,160,1902
3,Gram Panchayat,76885,Kusumha,164,1935
3,Gram Panchayat,268804,Kusumha,170,1991
3,Gram Panchayat,69461,Kusumhi,152,1809
3,Gram Panchayat,88394,Kusumhi,182,2124
3,Gram Panchayat,64163,Kusumhi Kalan,146,1724
3,Gram Panchayat,266936,Kusumi,174,2040
3,Gram Panchayat,63969,Kusumi Khurd,146,1721
3,Gram Panchayat,44334,Kusungur,120,1414
3,Gram Panchayat,59688,Kuswa,138,1647
3,Gram Panchayat,268686,Kutalupur,129,1539
3,Gram Panchayat,68987,Kutara Mustakil,151,1802
3,Gram Panchayat,61770,Kutbaddinpur,141,1682
3,Gram Panchayat,51875,Kutbapur,129,1529
3,Gram Panchayat,69061,Kuthaunda,151,1803
3,Gram Panchayat,42887,Kuthawati,118,1389
3,Gram Panchayat,82233,Kuthia Gudia,173,2027
3,Gram Panchayat,60264,Kuthila Layakpur,138,1657
3,Gram Panchayat,53242,Kuthla,130,1548
3,Gram Panchayat,69953,Kuthli,152,1816
3,Gram Panchayat,68869,Kuthond,151,1800
3,Gram Panchayat,68678,Kuthondabujurg,151,1797
3,Gram Panchayat,89017,Kuti Supauli,183,2133
3,Gram Panchayat,58666,Kutiabhar,137,1630
3,Gram Panchayat,82812,Kutilya,174,2035
3,Gram Panchayat,68870,Kutlopur,151,1800
3,Gram Panchayat,51876,Kutlupur,129,1529
3,Gram Panchayat,272163,Kutmara,640,2064
3,Gram Panchayat,68932,Kutra,151,1801
3,Gram Panchayat,70164,Kuttupur,152,1819
3,Gram Panchayat,85121,Kutub Kheri,177,2074
3,Gram Panchayat,89705,Kutub Nagar,183,2143
3,Gram Panchayat,269639,Kutubapur,129,1537
3,Gram Panchayat,45250,Kutubpatti Urf Ahiapur,120,1427
3,Gram Panchayat,50448,Kutubpur,126,1507
3,Gram Panchayat,57027,Kutubpur,134,1604
3,Gram Panchayat,57293,Kutubpur,134,1609
3,Gram Panchayat,65103,Kutubpur,147,1738
3,Gram Panchayat,67224,Kutubpur,149,1771
3,Gram Panchayat,69954,Kutubpur,152,1816
3,Gram Panchayat,71334,Kutubpur,155,1845
3,Gram Panchayat,78587,Kutubpur,168,1965
3,Gram Panchayat,89108,Kutubpur,183,2134
3,Gram Panchayat,91204,Kutubpur,185,2167
3,Gram Panchayat,92924,Kutubpur,186,2197
3,Gram Panchayat,265820,Kutubpur,120,1427
3,Gram Panchayat,269074,Kutubpur,132,1578
3,Gram Panchayat,272283,Kutubpur,150,1779
3,Gram Panchayat,85447,Kutubpur Kusani,177,2079
3,Gram Panchayat,264015,Kutubpur Thara,133,1594
3,Gram Panchayat,63101,Kutukpur Chunaurar,143,1704
3,Gram Panchayat,77547,Kutukpur Nasirpur,166,1946
3,Gram Panchayat,269231,Kuvana,175,2056
3,Gram Panchayat,57247,Kuvarsi,134,1608
3,Gram Panchayat,245539,Kuvati,146,1730
3,Gram Panchayat,266100,Kuwa Danda,133,1593
3,Gram Panchayat,72118,Kuwa Khera,157,1858
3,Gram Panchayat,243010,Kuwa Khera,177,2078
3,Gram Panchayat,68480,Kuwa Mau Simroli,150,1794
3,Gram Panchayat,66805,Kuwabar,148,1764
3,Gram Panchayat,47145,Kuwadevchand Patti,123,1452
3,Gram Panchayat,75048,Kuwagaon,161,1905
3,Gram Panchayat,57796,Kuwan,135,1617
3,Gram Panchayat,77084,Kuwan,165,1938
3,Gram Panchayat,268749,Kuwandeeh,158,1871
3,Gram Panchayat,75280,Kuwanghosi,161,1909
3,Gram Panchayat,59164,Kuwar Bakhara,137,1638
3,Gram Panchayat,267212,Kuwar Chatarbhoj,132,1577
3,Gram Panchayat,271648,Kuwarda,152,1822
3,Gram Panchayat,57360,Kuwarpur,134,1610
3,Gram Panchayat,67574,Kuwarpur,150,1778
3,Gram Panchayat,78446,Kuwarpurwa,168,1963
3,Gram Panchayat,66995,Kuwawal Kala,148,1767
3,Gram Panchayat,42831,Kwaari,118,1388
3,Gram Panchayat,51721,Kyampur,129,1527
3,Gram Panchayat,52908,Kyoladia,130,1543
3,Gram Panchayat,268079,Kyontali,129,1539
3,Gram Panchayat,267072,Laalnagar,127,1508
3,Gram Panchayat,269332,Laalpur Bhawandeeh,127,1512
3,Gram Panchayat,267536,Laalpurlaibuddi,127,1515
3,Gram Panchayat,85052,Labakri,177,2073
3,Gram Panchayat,268570,Labdaha,164,1926
3,Gram Panchayat,82362,Labeda,174,2028
3,Gram Panchayat,53178,Labedi,130,1547
3,Gram Panchayat,60719,Labedi,139,1665
3,Gram Panchayat,70778,Labhera,153,1828
3,Gram Panchayat,53467,Labhera Durga Prasad,130,1552
3,Gram Panchayat,53537,Labhera Urf Bulland Nagar,130,1553
3,Gram Panchayat,56783,Lachchhampur,134,1600
3,Gram Panchayat,57081,Lachchhampur,134,1605
3,Gram Panchayat,89454,Lachchhan Nagar,183,2139
3,Gram Panchayat,79773,Lachha Patti,170,1988
3,Gram Panchayat,84116,Lachhai Khera,175,2060
3,Gram Panchayat,92493,Lachhi Khera,186,2190
3,Gram Panchayat,69182,Lachhi Patti,152,1805
3,Gram Panchayat,74910,Lachhia Deoria,160,1903
3,Gram Panchayat,68127,Lachhipur,150,1788
3,Gram Panchayat,83396,Lachhipur,174,2044
3,Gram Panchayat,89584,Lachhipur,183,2141
3,Gram Panchayat,46822,Lachhiya Mau,122,1448
3,Gram Panchayat,52013,Lachhmanpur,129,1531
3,Gram Panchayat,57185,Lachhoi,134,1607
3,Gram Panchayat,60783,Lachwai,139,1666
3,Gram Panchayat,71123,Ladaita,155,1840
3,Gram Panchayat,57579,Ladana,134,1614
3,Gram Panchayat,84508,Ladaura Narainpur,176,2067
3,Gram Panchayat,71058,Ladawara,153,1833
3,Gram Panchayat,297226,Ladhanpur Shehbazpur,659,2004
3,Gram Panchayat,43793,Ladhauli,119,1407
3,Gram Panchayat,43383,Ladhauwa,119,1401
3,Gram Panchayat,43235,Ladhavapura,118,1398
3,Gram Panchayat,266038,Ladhera,133,1583
3,Gram Panchayat,84986,Ladhura Gujjar,177,2072
3,Gram Panchayat,48498,Ladhwari,124,1471
3,Gram Panchayat,62133,Ladigawan,142,1688
3,Gram Panchayat,46282,Ladilapur,121,1440
3,Gram Panchayat,90070,Ladilapur,183,2148
3,Gram Panchayat,266178,Ladlabas,134,1606
3,Gram Panchayat,270967,Ladlaypur,142,1685
3,Gram Panchayat,69590,Ladlepur,152,1811
3,Gram Panchayat,47146,Lado,123,1452
3,Gram Panchayat,75947,Ladpur,163,1920
3,Gram Panchayat,77130,Ladpur,165,1939
3,Gram Panchayat,78511,Ladpur,168,1964
3,Gram Panchayat,84607,Ladpur,176,2068
3,Gram Panchayat,268053,Ladpur,173,2024
3,Gram Panchayat,84895,Ladpur Semra,176,2071
3,Gram Panchayat,53538,Ladpur Usmanpur,130,1553
3,Gram Panchayat,79206,Ladpura,169,1978
3,Gram Panchayat,269521,Ladpura,165,1939
3,Gram Panchayat,265656,Ladsiya Urf Lutuluffapur,138,1645
3,Gram Panchayat,87269,Ladti,180,2106
3,Gram Panchayat,43268,Ladukhera,118,1399
3,Gram Panchayat,62865,Ladupur Chakarpur,143,1700
3,Gram Panchayat,69062,Ladupura,151,1803
3,Gram Panchayat,75049,Ladwari,161,1905
3,Gram Panchayat,86782,Lagan Bari,179,2097
3,Gram Panchayat,71703,Lagartha,156,1851
3,Gram Panchayat,73832,Lagdahan,159,1887
3,Gram Panchayat,70238,Lagdharpur,152,1820
3,Gram Panchayat,78448,Laghubai,168,1963
3,Gram Panchayat,47984,Lagoopur,123,1464
3,Gram Panchayat,73472,Lagucha,159,1882
3,Gram Panchayat,53835,Lagunahi,131,1557
3,Gram Panchayat,72793,Lahana,158,1871
3,Gram Panchayat,62589,Lahangi,142,1695
3,Gram Panchayat,69506,Lahangpur,152,1810
3,Gram Panchayat,79655,Lahangpur,170,1986
3,Gram Panchayat,68871,Lahar Kanar,151,1800
3,Gram Panchayat,43315,Lahar Patti,118,1400
3,Gram Panchayat,70674,Lahar Thakur Pura,153,1826
3,Gram Panchayat,43316,Lahara,118,1400
3,Gram Panchayat,77716,Lahara Annipur,166,1949
