gram_panchayat_code,gram_panchayat_name,district_code,parent_kp_code
81262,Buchha Kheri,660,2011
75259,Budani Madawara,161,1909
51003,Budantpur,127,1515
80988,Buddh Nagar,171,2006
50369,Buddhipur,126,1506
238590,Buderna,154,1834
80247,Budh Nagar Khandwa,659,1996
66003,Budhan Pura,148,1752
54820,Budhanpur,132,1571
61885,Budhanpur,141,1684
63943,Budhanpur,146,1721
54027,Budhapar,131,1560
56669,Budhau,133,1597
81902,Budhauli,173,2023
42867,Budhera,118,1389
272652,Budhhirampur,126,1505
85774,Budhi Belhar,178,2084
242527,Budhia,180,2104
52447,Budhnai,129,1537
49587,Budhni Bhulihia,125,1490
77441,Budhrra,166,1944
56110,Budhvayee,133,1588
81053,Budina Kalan,172,2007
81054,Budinakhurd,172,2007
80753,Bujhpur Asha,171,2003
80754,Bujpur Maan,171,2003
86132,Bujurgwar,178,2089
70977,Bukhara,153,1832
90926,Bukharepur,185,2162
80104,Buknala,659,1994
60433,Bulakipur Luhunna,139,1660
48876,Bulha,125,1479
87123,Bumhani Chouki,180,2103
87124,Bumhaura,180,2103
47873,Bunda,123,1463
71314,Bundha Nagrya,155,1845
77527,Buramai,166,1946
64075,Buranpur,146,1723
92972,Burapur,187,2198
64818,Burhadih,146,1734
76723,Burhadih,164,1933
80321,Burhanpur Mustahkam,171,1997
43199,Burhera,118,1397
73621,Buriya,159,1884
90373,But Berahawa,184,2154
56613,Butla Daulat,133,1596
56614,Butla Khanjan,133,1596
81583,Butrada,660,2018
81584,Butrari,660,2018
81337,Buwara Kalan,172,2013
63781,Buxer,661,1718
56498,Byaur,133,1594
58457,Byohara,136,1627
56706,Byoli,133,1598
58329,Byoor,136,1625
49467,Cahalar,125,1488
52236,Chaandamau,129,1534
81544,Chaandpur,172,2017
238797,Chachaura,154,1837
274052,Chachiha,118,1398
268871,Chachra,159,1890
67801,Chachrapur,150,1782
80828,Chachu Nagla,659,2004
73257,Chack Lakhipur,159,1879
48176,Chack Shakh Ahmad Urf Chakiya,123,1467
239583,Chadhaw,660,2012
50094,Chadi Sarai Sambhal,126,1501
49137,Chafariya,125,1483
73258,Chahamalpur,159,1879
83307,Chahin,174,2043
51205,Chahitara,128,1518
44300,Chaimalpur,120,297887
62421,Chaimalpur,142,1693
92894,Chainpur,186,2197
266903,Chainpur,164,1929
50370,Chainpur Guloura,126,1506
79520,Chainpura,170,1984
64708,Chaitho Bandh,146,1732
80465,Chajjupura Doyam,171,1999
55598,Chajupura,132,1580
50210,Chak Bahauddinpur,126,1503
87340,Chak Bakainia,180,2109
62631,Chak Barari,142,1696
86458,Chak Basuhi,179,2094
86895,Chak Bhitara,180,2099
87069,Chak Chandar Sen,180,2102
272684,Chak Chirkathan,126,1504
45048,Chak Deeha,120,1424
67037,Chak Deia,148,1768
64076,Chak Fatima Urf Bairak,146,1723
80619,Chak Fazalpur,171,2001
80620,Chak Habibpur,171,2001
50371,Chak Habsapur,126,1506
93076,Chak Kharawan,187,2199
46172,Chak Kodar,121,1439
85702,Chak Madarullah,178,2083
269030,Chak Majhanipur,174,2029
270589,Chak Medni No.1,146,1734
64819,Chak Medni No.2,146,1734
274197,Chak Moosi,185,2161
69236,Chak Pataila,152,1806
72885,Chak Pinha,158,1873
83943,Chak Rar,175,2057
62369,Chak Rasulabad,142,1692
266827,Chak Sah Gulam Urf Sakartali,146,1722
47826,Chak Sahdariya,123,1462
46491,Chak Sakatapur,122,1443
67089,Chak Saraya,148,1769
274193,Chak Shivapur,185,2161
86646,Chak Sikhari,179,2096
45453,Chak Sucher,120,1430
81745,Chaka,173,2021
88147,Chakai Jot,182,2121
58753,Chakara Upadhyay,137,1632
47272,Chakarapanpur,123,1454
80182,Chakarpur Memri,659,1995
62111,Chakaskaran,142,1688
84747,Chakauni,176,2070
58388,Chakaur Mustkil,136,1626
86351,Chakaura,179,2093
238863,Chakauri,154,1838
59329,Chakbandi Urf Pranpur,137,1641
54029,Chakchai,131,1560
52949,Chakdaha Bhagautipur,130,1544
60363,Chakeri,633,1659
64817,Chakesia Urf Khalilan Chak,146,1734
74517,Chakhani Bhoj Chhapra,160,1898
74518,Chakhni Bhmi Hari Patti,160,1898
57681,Chakia Bhupali,135,1616
47768,Chakidi,123,1461
49647,Chakiya,126,1491
52166,Chakiya,129,1533
44438,Chakiya Girdkot,120,1416
47769,Chakiya Husenabad,123,1461
92409,Chakkosehari,186,2189
66387,Chakmali Urf Bithua,148,1758
78359,Chakmano Urf Dargah,168,1962
64820,Chakmazid Urf Chakiya,146,1734
54888,Chakmohamadnagar,132,1572
268260,Chakmukuri Berejpur,146,1728
238798,Chakpheri,154,1837
70357,Chakraj Sahawai,152,1821
272808,Chakrasulpur,142,1688
92973,Chakrpanpur,187,2198
54890,Chakshahajani,132,1572
268120,Chaktaha,146,1728
48809,Chaku Jot,125,1478
55218,Chakudaychand,132,1576
58882,Chakur Fakir,137,1634
50211,Chakuralla,126,1503
259716,Chalaha,168,1968
269874,Chalni,146,1723
60971,Chamaila,140,1670
53508,Chaman Nagaria,130,1553
268834,Chamar Diha,160,1896
43978,Chamar Nagaria,119,1410
238864,Chamar Patei,154,1838
68794,Chamend,151,1799
271378,Chamer Bandh,135,1620
89631,Chamkhar,183,2142
53590,Champaatpur,130,1554
45306,Champapur,120,1428
44391,Champatpur,120,1415
61886,Champatpur,141,1684
87252,Chamra Bojhi,180,2106
47692,Chamradih,123,1460
71983,Chamraua,156,1856
80755,Chamraua,171,2003
65077,Chamrauli,147,1738
270078,Chamrawala,172,2016
80909,Chamrua,659,2005
87341,Chamrua,180,2109
90535,Chanaga,184,2156
58459,Chanahat,136,1627
272048,Chand Chaura,131,1566
82042,Chand Dandi,173,2025
50056,Chand Diar,126,1500
80537,Chand Kheri,171,2000
53591,Chand Pura Shivnagar,130,1554
81338,Chand Samand,172,2013
68224,Chand Saura,150,1790
268135,Chanda,164,1933
58007,Chandait,135,1621
92479,Chandakhera Digalhai,186,2190
87782,Chandan Kotiya,181,2116
75378,Chandanapur,162,1911
48749,Chandanpur,125,1477
59542,Chandanpur,138,1645
61575,Chandanpur,141,1680
269262,Chandanpur,127,1512
80756,Chandanpur Isapur,171,2003
238800,Chandanpur Khadar,154,1837
56615,Chandanpur Pukhta,133,1596
75862,Chandanpura,163,1919
75995,Chandapa,163,1921
71571,Chandapur,156,1849
82791,Chandapur,174,2035
86352,Chandapur,179,2093
86564,Chandapur,179,2095
92974,Chandapur,187,2198
265911,Chandapur,187,2203
58008,Chandar Khan,135,1621
58330,Chandara Mara,136,1625
74689,Chandarpur,160,1900
68225,Chandau Beche,150,1790
45225,Chandauhan,120,297887
45833,Chandauka,121,1435
91927,Chandauki,640,2180
46767,Chandauli,122,1447
51996,Chandauli,129,1531
79521,Chandauli,170,1984
242099,Chandaura Bahadurpur,180,2107
60364,Chandaus,633,1659
85308,Chandav,177,2077
274072,Chandava,182,2119
80910,Chandawli,659,2005
48578,Chandayan,124,1473
80829,Chandayan,659,2004
80105,Chandbar,659,1994
63560,Chandener,661,1713
69443,Chandepur,152,1809
91898,Chanderiya,640,2179
47876,Chandesar,123,1463
81101,Chandheri,172,2008
44958,Chandi,120,1423
65937,Chandi,148,1751
85171,Chandi,177,2075
91067,Chandipur,185,2165
266265,Chandna Mau Dayal Singh,122,1443
43561,Chandner,119,1404
56059,Chandoi,133,1587
53016,Chandokha Tondi,130,1545
45382,Chandopara,120,1429
51455,Chandour,128,1523
91068,Chandour,185,2165
52720,Chandowa,130,1541
270089,Chandpai,180,2111
67727,Chandpur,150,1781
81455,Chandpur,172,2015
89821,Chandpur,183,2145
45646,Chandpur Bhatpura,121,1433
78177,Chandpur Kalan,167,1959
84744,Chandpur Kalan,176,2070
78178,Chandpur Khurd,167,1959
60309,Chandpur Memara,633,1658
80322,Chandpur Mustahkam,171,1997
56060,Chandpur Nithaya,133,1587
55327,Chandpur Noabad,132,1577
86831,Chandpur Padri,180,2098
91563,Chandpur Saido Patti,185,2173
271468,Chandpur Seth,183,2144
46434,Chandpura,122,1442
55813,Chandpura,133,1583
81979,Chandpura,173,2024
60365,Chandpura Gaupura,633,1659
84561,Chandpura Qadim,176,2068
80248,Chandpurganesh,171,1998
55326,Chandpurpheru,132,1577
89897,Chandra,183,2146
77946,Chandrabhan Nagla,167,1954
271235,Chandrabhan Pur,131,1566
49274,Chandradipa,125,1485
79447,Chandragarh,170,1983
87655,Chandrakha Bujurg,181,2114
52105,Chandramau Manga,140,1672
272485,Chandrampur Pansala,150,1790
265542,Chandrapura,118,1395
90041,Chandraseni,183,2148
268821,Chandrawa,181,2114
57471,Chandrawali,134,1612
93234,Chandrawati,187,2201
49588,Chandrwa,125,1490
56340,Chandu Nagala,659,1592
53509,Chandua Chamraua,130,1553
53799,Chandua Mahrai,131,1557
88922,Chandupur,183,2132
80621,Chandur Mangol,171,2001
49338,Chandva Pur,125,1486
80388,Changeri,171,1998
80466,Changeri,171,1999
266255,Chanhata,135,1618
55814,Chani,133,1583
77003,Chankauli,164,1937
82185,Chant Firojpur,173,2027
64369,Chanwar,146,1727
86058,Chanwaria,178,2088
90278,Chapail,184,2152
68001,Chapar Talla,150,1786
58647,Chapara Buzurg,137,1630
73533,Chapardaha,159,1883
55945,Chaparkaura Pukhta,133,1585
268795,Chapartala,159,1888
54696,Chapilan,131,1569
64653,Chapra,146,1731
84963,Chapradi,177,2072
60156,Chaprai,138,1656
45158,Chapro,120,1426
46494,Chapta,122,1443
45227,Chaq Afrad Urf Mubarakpur,120,1427
44304,Chaq Kasiram,120,297887
91181,Charauli,185,2167
49204,Charda,125,1484
90595,Chargara,184,2157
63944,Charipur,146,1721
54252,Charkaila,131,1563
81904,Charkhaula,173,2023
78884,Charla,169,1970
93478,Charo,187,2204
66609,Charpan Buzurg,148,1761
81152,Charthawal Rural,172,2009
266385,Charthi Kathit,131,1569
271126,Charu Birwa,183,2142
57562,Chasi,134,1614
82107,Chat Dang,173,2026
274257,Chataiya,175,2052
80184,Chatan,659,1995
55156,Chatar Bhojpur Kushal,132,1575
84746,Chatarpur,176,2070
86648,Chatarshahpur,179,2096
90325,Chatarwar,184,2153
268256,Chataura,159,1883
68522,Chathia Dhanwar,150,1795
53018,Chathia Faizoo,130,1545
84299,Chathuwa,640,2064
67671,Chatiha Rampur,150,1780
267626,Chatiya Niyaz Ahmad,173,2021
90815,Chatur Bhuj Pur,640,2160
56341,Chaturbhanpur,659,1592
69321,Chaturbhuzpur (Sampatipathak),152,1807
44307,Chaturpur,120,1414
80323,Chaturpur Naik,171,1997
85309,Chau Sahaspur,177,2077
238734,Chaubara,154,1836
53335,Chaubari,130,1550
271257,Chaubepur,182,2126
60771,Chaubeypur,139,1666
244398,Chaubeypur Kala (Ct),157,1860
56291,Chaudera,133,1591
49139,Chaudhari Gaon,125,1483
67802,Chaudhariapur Husepur,150,1782
72224,Chaudharipur,157,1860
270800,Chaudhariyapur Banger,155,1844
238932,Chaudharpur,154,1839
57348,Chauganpur,134,1610
268773,Chaugoi,125,1488
87783,Chaugoie,181,2116
88810,Chauhatta,182,2130
66536,Chauk Mafi,148,277620
271347,Chaukaniya,183,2146
45574,Chaukatha Gaura,120,1432
45576,Chaukatha Tivariyan,120,1432
52890,Chaukhandi,130,1543
92975,Chaukhandi,187,2198
48416,Chauki,123,1470
45577,Chauki Mai Arazi Panasa Uparha,120,1432
69382,Chauki Pilkhuwa,152,1808
43156,Chaukra,118,1396
63242,Chauna,144,1707
74741,Chaupthia,160,1901
56342,Chaupur Danda,659,1592
87300,Chaura Bagar Khet,180,2108
85422,Chaura Dev,177,2079
86649,Chaura Kala,179,2096
74591,Chaura Khas,160,1899
72631,Chauradih,158,1868
77582,Chauraipur,166,1947
47496,Chaurasi,123,1457
81405,Chaurawala,172,2014
58010,Chaurhat,135,1621
89308,Chauriya,183,2137
68590,Chaursi,151,1796
90042,Chausa,183,2148
68226,Chausar,150,1790
89632,Chauva Begampur,183,2142
86186,Chavarhi,178,2090
53093,Chawar,130,1546
87588,Chayanpur,181,2113
73816,Chedeya Purab,159,1887
90985,Cheera,640,2163
80467,Chendri Akbarpur,171,1999
79904,Chenduli,170,1990
274115,Cheniya,183,2133
88811,Chetara,182,2130
273894,Chetiya,182,2118
84301,Chetra Bujurg,640,2064
81341,Chhacharpur,172,2013
55946,Chhachau,133,1585
85382,Chhachharauli,177,2078
65277,Chhachhpara Kanoongo,147,1741
69783,Chhadan,152,1814
80830,Chhahechhara,659,2004
89898,Chhaheliya,183,2146
243374,Chhahi,187,2200
63512,Chhajarsi,661,1712
80468,Chhajlet,171,1999
43896,Chhalesar,119,1409
51582,Chhandval,129,1525
69239,Chhanga Pur,152,1806
67251,Chhani (Par Maudaha),149,1772
51528,Chhapar,128,1524
81504,Chhapar,172,2016
65355,Chhapar Talla,147,1742
63945,Chhapara,146,1721
54473,Chhapia,131,1566
66004,Chhapia Umraw,148,1752
274169,Chhapiya Shivbaran,131,1568
238801,Chhapna,154,1837
56002,Chhapra,659,1586
81505,Chhapra,172,2016
59384,Chhapra Khurd,137,1642
67041,Chhapra Mansoor,148,1768
85310,Chhapur,177,2077
85620,Chhapur,177,2082
81406,Chharchhauli,172,2014
88666,Chharhata,182,2128
66678,Chhatai,148,1762
45309,Chhatauna,120,1428
84085,Chhatauna,175,2060
65147,Chhataura,147,1739
45578,Chhatava Uparhar,120,1432
71747,Chhateni,156,1852
73624,Chhatia Saraiyan,159,1884
78077,Chhatikara,167,1957
83552,Chhatoh,175,2048
61110,Chhatra,140,1673
47021,Chhattarpur Khushhal,123,1451
56617,Chhatuia,133,1596
73442,Chhauchh,159,1882
59893,Chhawani,633,1651
64029,Chhawani Line,146,1722
80389,Chhawara,659,1996
75263,Chhayan,161,1909
58462,Chhechheriha Khurd,136,1627
52585,Chheda,129,1539
93078,Chhedapur,187,2199
67090,Chhedi Dandawa,148,1769
72724,Chhekawa,158,1870
58333,Chheriha Khurd,136,1625
81055,Chhetela,172,2007
47565,Chhettepur,123,1458
58521,Chhibon,136,1628
63137,Chhichhamai,143,1705
59894,Chhichhaura,633,1651
62370,Chhichhni,142,1692
44535,Chhidi,120,1417
87125,Chhidkuri,180,2103
78179,Chhinparai Banger,167,1959
47022,Chhiri Jamin Chhiri,123,1451
68655,Chhiriyasalempur,151,1797
79905,Chhitam Patti,170,1990
58089,Chhitampur,135,1622
56061,Chhitarpur Mahrola,133,1587
60241,Chhitauni,138,1657
88668,Chhitauni,182,2128
269452,Chhitauni Jungal,160,1896
86897,Chhitepur,180,2099
274335,Chhitkiyan,126,1506
269735,Chhitra Pur,161,1908
88861,Chhitrapar,182,2131
77812,Chholi,167,1951
76124,Chhonk,163,1923
50320,Chhpiha,126,1505
52450,Chhula Pahi,129,1537
52055,Chhulha Banni,129,1532
84964,Chidbana,177,2072
271382,Chikani,135,1620
265833,Chikhari,120,297887
266218,Chiksawa,123,1458
266345,Chikta,122,1447
63946,Chilar,146,1721
60158,Chilasani,138,1656
84241,Chilauli,640,2063
92233,Chilauli,186,2186
45230,Chilaura,120,297887
82335,Chilava,174,2028
91928,Chilbili,640,2180
48878,Chilharia,125,1479
90537,Chilkadand,184,2156
72632,Chilla Shah Bazi,158,1868
61493,Chilouli,141,1679
84242,Chiluli,640,2063
46076,Chilvania,121,1438
80911,Chimiyawli,659,2005
82043,Chinaura Mustqil,173,2025
84302,Chingahi,640,2064
89633,Chinhara,183,2142
55947,Chinjari,133,1585
56707,Chinjari,133,1598
75923,Chintapur Badan,163,1920
93149,Chiraigaon,187,2200
59725,Chiraula,633,1648
57123,Chirawak,134,1606
80622,Chirawli,171,2001
64946,Chirebasna,147,1736
74960,Chirgora,160,1904
63010,Chirhuli,143,1703
44841,Chirla Munjapta,120,296951
80831,Chiroli Bhagwantpur,659,2004
63682,Chirori,145,1715
56174,Chirvari,659,1589
56175,Chirwara,659,1589
65279,Chisti Pur,147,1741
77583,Chitain,166,1947
91803,Chitaipur,640,2177
58011,Chitampur,135,1621
70063,Chitapur Karkoli,152,1818
47566,Chitara Mahmoodpur,123,1458
53285,Chitauli,130,1549
63618,Chitauli,661,1714
274351,Chitauna,126,1501
62633,Chitaura,142,1696
80186,Chitaura,659,1995
93482,Chitaura,187,2204
56236,Chitaura Dhanaura,133,1590
80912,Chitawli,659,2005
272707,Chitayipur,185,2174
60487,Chitbhawan,139,1661
89634,Chithala,183,2142
81746,Chithiya Bhaisaha,173,2021
46495,Chitkapur,122,1443
239148,Chitora,145,1717
50257,Chitouni,126,1504
63841,Chitrakoni,146,1719
93576,Chitrasenpur,187,2205
87299,Chitrau,180,2108
56237,Chitri,133,1590
72888,Chittapur,158,1873
92976,Chittapur,187,2198
63561,Chittauda Mahiuddinpur,661,1713
80624,Chittoopur,171,2001
91444,Chituhala,640,2171
93483,Chiurapur,187,2204
66537,Chiutaha,148,1760
77004,Chiutaha,164,1937
88449,Chiutaha,182,2125
78300,Chiutidand,168,1961
43562,Chivanpur,119,1404
48418,Chivtahi,123,1470
51997,Chiyara,129,1531
49589,Chndai Pur,125,1490
80913,Chokoni,659,2005
54974,Chokpuri,132,1573
81154,Chokra,172,2009
90326,Chopan,184,2153
58522,Choraha,136,1628
69785,Choraha,152,1814
59465,Chordiha,137,1643
88864,Chorwar,182,2131
87126,Choukiya,180,2103
65280,Chouri Harsopatti,147,1741
238668,Chuchela Khurd,154,1835
274252,Chuharpur Bangar,144,1710
58884,Chuhia,137,1634
81585,Chunasa,660,2018
268937,Chundwa,120,1430
53510,Chunua,130,1553
47023,Chunugpar,123,1451
53445,Churai Dalpatpur,130,1552
58334,Chureh Kesarua,136,1625
67171,Churha,149,1770
274032,Churihar,182,2120
65210,Churiharpur,147,1740
63466,Churiyala,145,1711
49141,Churwa,125,1483
81199,Churyala,172,2010
81984,Chutkuna,173,2024
56553,Chutmuri,133,1595
65003,Chuwar,147,1737
65079,Colonel Ganj(Rural),147,1738
269502,Daarichoura,127,1514
81545,Dabal,172,2017
63709,Dabana,145,1716
270050,Dabara,182,2123
93080,Dabethua,187,2199
55694,Dabihari,133,1581
69926,Dabilaha,152,1816
56762,Dabka,134,1600
55749,Dabthara,133,1582
55751,Dabtori,133,1582
92234,Dada Mau,186,2186
89635,Dadabad,183,2142
44842,Dadanpur,120,1422
43424,Dadar Alupura,119,1402
58335,Dadari Mafi,136,1625
52294,Dadaura,129,1535
87785,Dadaura,181,2116
63619,Dadayara,661,1714
85621,Dadehara Kalan Must.,177,2082
81155,Dadheru Kalan,172,2009
81156,Dadheru Khurd,172,2009
86900,Dadiura,180,2099
238802,Dadiyal,154,1837
56500,Dadmai,133,1594
64822,Dadni Bhanmal Rai,146,1734
269168,Dado,170,1984
91804,Dadra,640,2177
79448,Dadri,170,1983
86963,Dadrol,180,2100
59543,Dadupur Asgharpur,138,1645
88519,Dadwa,182,2126
88670,Dadwa Raja,182,2128
89241,Dadwara,183,2136
82336,Dafra,174,2028
92977,Dagahariya,187,2198
82852,Dagarara,174,2036
77813,Dagheta,167,1951
238865,Dagrauli,154,1838
48579,Daha,124,1473
72524,Daha Roodrapur,157,1866
73535,Dahar,159,1883
54698,Daharha Misra,131,1569
55948,Daharpur Kalan,133,1585
56554,Daharpur Khurd,133,1595
44843,Daharpur Urf Bandhpur,120,296948
78036,Daharuwa,167,1956
81342,Dahaur,172,2013
60310,Daheli Bujurg,633,1658
60311,Dahelikhurd,633,1658
89383,Daheliya Shrirang,183,2138
45835,Dahema,121,1435
56501,Dahemi,133,1594
56618,Dahemu,133,1596
87074,Dahena,180,2102
58465,Daheruchh Mafi,136,1627
78138,Dahgaon,167,1958
84203,Dahigawan,175,2062
67730,Dahirapur,150,1781
63513,Dahirpur Rajjakpur,661,1712
72889,Dahiya,158,1873
58012,Dahiyaa,135,1621
46496,Dahiyapur,122,1443
90986,Dahiyawa,640,2163
81200,Dahkheri,172,2010
63562,Dahra,661,1713
86061,Dahrauli,178,2088
59372,Dahrauli Buzurg,137,1642
266442,Dahroli,167,1952
85311,Daid Naur,177,2077
238934,Daidera,154,1839
60697,Daipur,139,1665
71241,Daipur,155,1844
52803,Daiya Bojh,130,1542
50496,Dakahi,127,1508
56409,Dakara Pukhta,133,1593
46639,Dakhalipur,122,1445
76285,Dakhi,164,1926
91565,Dakhin Wara,185,2173
63140,Dakhinara,143,1705
91445,Dakhinwara,640,2171
81620,Dakhori Jamalpur,660,2019
83180,Dakhvapur,174,2041
91929,Dakkhin Gaon,640,2180
85915,Dalel Ganj,178,2086
46497,Dalel Nagar,122,1443
60159,Dalelpur,138,1656
68403,Dalelpur,150,1793
276423,Dalelpur,144,1710
270049,Dalelpur Jagdishpur,180,2098
44309,Dalipur,120,297887
48750,Daljit Purwa,125,1477
83586,Dalmau,175,2049
69867,Daloopur,152,1815
77313,Daloopur,166,1942
49649,Dalpatpur,126,1491
80757,Dalpatpur,171,2003
90043,Dalpatpur,183,2148
57282,Dalpatpur Mukteshvera,134,1599
80325,Dalpuri Bamania Mustahkam,171,1997
71100,Dalupur Sultan Pur,155,1840
47024,Dam Mahula,123,1451
54034,Damarua Jangal,131,1560
70383,Damaruwa,152,1822
52057,Damaura,129,1532
270057,Damodarpur,146,1723
44310,Damoderpur Urf Tiwaripur,120,297887
87786,Damu Purwa,181,2116
269435,Damulia,180,2108
58885,Danaur,137,1634
67673,Danda,150,1780
63948,Dandapur,146,1721
265489,Dandi,120,1416
52804,Dandi Abhay Chand,130,1542
53095,Dandia,130,1546
63011,Dandiamai,143,1703
266687,Dandiya,173,2021
74962,Dandopur,160,1904
269831,Dandoriya,130,1548
55877,Dandra,133,1584
270771,Dandsawli,152,1821
84243,Dandupur,640,2063
91759,Dandwa Kala,185,2176
86567,Danipatti Uparwar,179,2095
264783,Daniyalpur,123,1449
84393,Dankara,176,2066
86261,Danokuiyan,178,2091
55878,Danpur,133,1584
73536,Danpur,159,1883
272076,Danpur,121,1441
86650,Danpur Patti West,179,2092
75085,Danwar,161,1906
81263,Daoheri Khurd,660,2011
92288,Daolat Pur,186,2187
61816,Dara Pur,141,1683
62740,Daragapur Bharaul,143,1698
55753,Daraila,133,1582
56111,Daranagar,133,1588
89439,Daranagar,183,2139
89002,Darapur,183,2133
71157,Darapur Barethi,155,1842
77443,Darapur Nagla Ind,166,1944
62909,Darapur Raseni,143,1701
51998,Daravpur,129,1531
80004,Darban,170,1992
55070,Darbar,132,1574
64632,Darbepur,146,1731
266266,Darbespur,135,1618
92978,Darekhu,187,2198
55600,Dareyapur,132,1580
74401,Dargauli,160,1896
71512,Dargawan,156,1848
72890,Darha,158,1873
45159,Dari,120,1426
80469,Dari Mahmoodpur,171,1999
56918,Dariapur,134,1603
48337,Dariapur Nevada,123,1469
270746,Daridih,146,1729
73537,Darinagra,159,1883
48037,Dariya Pur,123,1465
270636,Dariyabad,168,1964
63782,Dariyapur,661,1718
72664,Dariyapur Jita,158,1869
91567,Darjipur,185,2173
76126,Darkauli,163,1923
90816,Darkha,640,2160
75031,Daroni,161,1905
68113,Daroo Kuinya,150,1788
58466,Darsenda,136,1627
70590,Darunpur,152,1825
46498,Darvatpur,122,1443
52520,Darvesh Pur,129,1538
62570,Darveshpur,142,1695
77444,Darwah,166,1944
68336,Daryapur Bikku,150,1792
90987,Dasaipur,640,2163
266910,Dasauti,131,1568
44441,Daser,120,1416
91499,Dasgarpara,185,6897
92289,Dashari,186,2187
65283,Dasiapur,147,1741
63750,Dasna Dehat,145,1717
83058,Dasrathpur,174,2039
60014,Dastampur,138,1653
239140,Dastoi,661,1714
45050,Daswar,120,1424
50884,Dataloopur,127,1513
73538,Datelikalan,159,1883
81668,Dathera,660,2020
63783,Datiyana,661,1718
81456,Datiyana,172,2015
53792,Datua Khoor Urf Bedu Khoor,131,1557
55072,Datyana,132,1574
61361,Daudaha,140,1677
51762,Daudihara,129,1528
83426,Daudnagar,175,2045
90928,Daudpatti,185,2162
47025,Daudpur,123,1451
73196,Daudpur,159,1878
82339,Daudpur,174,2028
83059,Daudpur,174,2039
83714,Daudpur,175,2052
91637,Daudpur,185,2174
83587,Daudpur Ramnagar,175,2049
60367,Daukeli,633,1659
80758,Daulara,171,2003
63360,Daularajpur,144,1710
80759,Daulari,171,2003
64555,Daulat Nagar,146,1730
51999,Daulat Pur,129,1531
54626,Daulat Pur,131,1568
73197,Daulata Pur,159,1878
45911,Daulatabad,121,1436
48751,Daulatpur,125,1477
59781,Daulatpur,138,1649
68849,Daulatpur,151,1800
