municipal_body_code,ward_code,ward_number,ward_name
297061,3255745,1,Ward No. 1
297061,3255754,10,Ward No. 10
297061,3255755,11,Ward No. 11
297061,3255756,12,Ward No. 12
297061,3255757,13,Ward No. 13
297061,3255758,14,Ward No. 14
297061,3255759,15,Ward No. 15
297061,3255746,2,Ward No. 2
297061,3255747,3,Ward No. 3
297061,3255748,4,Ward No. 4
297061,3255749,5,Ward No. 5
297061,3255750,6,Ward No. 6
297061,3255751,7,Ward No. 7
297061,3255752,8,Ward No. 8
297061,3255753,9,Ward No. 9
297062,3255101,1,Ward No. 1
297062,3255110,10,Ward No. 10
297062,3255111,11,Ward No. 11
297062,3255112,12,Ward No. 12
297062,3255113,13,Ward No. 13
297062,3255114,14,Ward No. 14
297062,3255115,15,Ward No. 15
297062,3255116,16,Ward No. 16
297062,3255102,2,Ward No. 2
297062,3255103,3,Ward No. 3
297062,3255104,4,Ward No. 4
297062,3255105,5,Ward No. 5
297062,3255106,6,Ward No. 6
297062,3255107,7,Ward No. 7
297062,3255108,8,Ward No. 8
297062,3255109,9,Ward No. 9
297063,3254328,1,Ward No. 1
297063,3254337,10,Ward No. 10
297063,3254338,11,Ward No. 11
297063,3254329,2,Ward No. 2
297063,3254330,3,Ward No. 3
297063,3254331,4,Ward No. 4
297063,3254332,5,Ward No. 5
297063,3254333,6,Ward No. 6
297063,3254334,7,Ward No. 7
297063,3254335,8,Ward No. 8
297063,3254336,9,Ward No. 9
297064,3254916,1,Ward No. 1
297064,3254925,10,Ward No. 10
297064,3254926,11,Ward No. 11
297064,3254927,12,Ward No. 12
297064,3254928,13,Ward No. 13
297064,3254929,14,Ward No. 14
297064,3254930,15,Ward No. 15
297064,3254917,2,Ward No. 2
297064,3254918,3,Ward No. 3
297064,3254919,4,Ward No. 4
297064,3254920,5,Ward No. 5
297064,3254921,6,Ward No. 6
297064,3254922,7,Ward No. 7
297064,3254923,8,Ward No. 8
297064,3254924,9,Ward No. 9
297065,3255006,1,Ward No. 1
297065,3255015,10,Ward No. 10
297065,3255016,11,Ward No. 11
297065,3255017,12,Ward No. 12
297065,3255018,13,Ward No. 13
297065,3255019,14,Ward No. 14
297065,3255020,15,Ward No. 15
297065,3255007,2,Ward No. 2
297065,3255008,3,Ward No. 3
297065,3255009,4,Ward No. 4
297065,3255010,5,Ward No. 5
297065,3255011,6,Ward No. 6
297065,3255012,7,Ward No. 7
297065,3255013,8,Ward No. 8
297065,3255014,9,Ward No. 9
297066,3254229,1,Ward No. 1
297066,3254238,10,Ward No. 10
297066,3254230,2,Ward No. 2
297066,3254231,3,Ward No. 3
297066,3254232,4,Ward No. 4
297066,3254233,5,Ward No. 5
297066,3254234,6,Ward No. 6
297066,3254235,7,Ward No. 7
297066,3254236,8,Ward No. 8
297066,3254237,9,Ward No. 9
297067,3255775,1,Ward No. 1
297067,3255784,10,Ward No. 10
297067,3255785,11,Ward No. 11
297067,3255786,12,Ward No. 12
297067,3255787,13,Ward No. 13
297067,3255788,14,Ward No. 14
297067,3255789,15,Ward No. 15
297067,3255790,16,Ward No. 16
297067,3255776,2,Ward No. 2
297067,3255777,3,Ward No. 3
297067,3255778,4,Ward No. 4
297067,3255779,5,Ward No. 5
297067,3255780,6,Ward No. 6
297067,3255781,7,Ward No. 7
297067,3255782,8,Ward No. 8
297067,3255783,9,Ward No. 9
297068,3254787,1,Ward No. 1
297068,3254796,10,Ward No. 10
297068,3254797,11,Ward No. 11
297068,3254798,12,Ward No. 12
297068,3254788,2,Ward No. 2
297068,3254789,3,Ward No. 3
297068,3254790,4,Ward No. 4
297068,3254791,5,Ward No. 5
297068,3254792,6,Ward No. 6
297068,3254793,7,Ward No. 7
297068,3254794,8,Ward No. 8
297068,3254795,9,Ward No. 9
297070,3254052,1,Ward No. 1
297070,3254061,10,Ward No. 10
297070,3254062,11,Ward No. 11
297070,3254063,12,Ward No. 12
297070,3254064,13,Ward No. 13
297070,3254065,14,Ward No. 14
297070,3254066,15,Ward No. 15
297070,3254053,2,Ward No. 2
297070,3254054,3,Ward No. 3
297070,3254055,4,Ward No. 4
297070,3254056,5,Ward No. 5
297070,3254057,6,Ward No. 6
297070,3254058,7,Ward No. 7
297070,3254059,8,Ward No. 8
297070,3254060,9,Ward No. 9
297071,3255275,1,Ward No. 1
297071,3255284,10,Ward No. 10
297071,3255285,11,Ward No. 11
297071,3255286,12,Ward No. 12
297071,3255287,13,Ward No. 13
297071,3255288,14,Ward No. 14
297071,3255289,15,Ward No. 15
297071,3255276,2,Ward No. 2
297071,3255277,3,Ward No. 3
297071,3255278,4,Ward No. 4
297071,3255279,5,Ward No. 5
297071,3255280,6,Ward No. 6
297071,3255281,7,Ward No. 7
297071,3255282,8,Ward No. 8
297071,3255283,9,Ward No. 9
297073,3254185,1,Ward No. 1
297073,3254194,10,Ward No. 10
297073,3254195,11,Ward No. 11
297073,3254196,12,Ward No. 12
297073,3254197,13,Ward No. 13
297073,3254198,14,Ward No. 14
297073,3254186,2,Ward No. 2
297073,3254187,3,Ward No. 3
297073,3254188,4,Ward No. 4
297073,3254189,5,Ward No. 5
297073,3254190,6,Ward No. 6
297073,3254191,7,Ward No. 7
297073,3254192,8,Ward No. 8
297073,3254193,9,Ward No. 9
297075,3254007,1,Ward No. 1
297075,3254016,10,Ward No. 10
297075,3254017,11,Ward No. 11
297075,3254018,12,Ward No. 12
297075,3254019,13,Ward No. 13
297075,3254020,14,Ward No. 14
297075,3254021,15,Ward No. 15
297075,3254008,2,Ward No. 2
297075,3254009,3,Ward No. 3
297075,3254010,4,Ward No. 4
297075,3254011,5,Ward No. 5
297075,3254012,6,Ward No. 6
297075,3254013,7,Ward No. 7
297075,3254014,8,Ward No. 8
297075,3254015,9,Ward No. 9
297076,3068852,1,Bada Nagar
297076,3068861,10,Maharaja Nagar
297076,3068862,11,Nayi Basti -1
297076,3068853,2,Katra Mohalla
297076,3068854,3,Bheem Nagar
297076,3068855,4,Teachers Colony
297076,3068856,5,Nayi Basti -2
297076,3068857,6,Sarvodaya Nagar
297076,3068858,7,Shivaji Nagar
297076,3068859,8,Saraswati Nagar
297076,3068860,9,Shriram Nagar
297077,3254976,1,Ward No. 1
297077,3254985,10,Ward No. 10
297077,3254986,11,Ward No. 11
297077,3254987,12,Ward No. 12
297077,3254988,13,Ward No. 13
297077,3254989,14,Ward No. 14
297077,3254990,15,Ward No. 15
297077,3254977,2,Ward No. 2
297077,3254978,3,Ward No. 3
297077,3254979,4,Ward No. 4
297077,3254980,5,Ward No. 5
297077,3254981,6,Ward No. 6
297077,3254982,7,Ward No. 7
297077,3254983,8,Ward No. 8
297077,3254984,9,Ward No. 9
297078,3254991,1,Ward No. 1
297078,3255000,10,Ward No. 10
297078,3255001,11,Ward No. 11
297078,3255002,12,Ward No. 12
297078,3255003,13,Ward No. 13
297078,3255004,14,Ward No. 14
297078,3255005,15,Ward No. 15
297078,3254992,2,Ward No. 2
297078,3254993,3,Ward No. 3
297078,3254994,4,Ward No. 4
297078,3254995,5,Ward No. 5
297078,3254996,6,Ward No. 6
297078,3254997,7,Ward No. 7
297078,3254998,8,Ward No. 8
297078,3254999,9,Ward No. 9
297079,3255247,1,Ward No. 1
297079,3255256,10,Ward No. 10
297079,3255257,11,Ward No. 11
297079,3255258,12,Ward No. 12
297079,3255259,13,Ward No. 13
297079,3255260,14,Ward No. 14
297079,3255261,15,Ward No. 15
297079,3255248,2,Ward No. 2
297079,3255249,3,Ward No. 3
297079,3255250,4,Ward No. 4
297079,3255251,5,Ward No. 5
297079,3255252,6,Ward No. 6
297079,3255253,7,Ward No. 7
297079,3255254,8,Ward No. 8
297079,3255255,9,Ward No. 9
297081,3254610,1,Ward No. 1
297081,3254619,10,Ward No. 10
297081,3254620,11,Ward No. 11
297081,3254621,12,Ward No. 12
297081,3254622,13,Ward No. 13
297081,3254623,14,Ward No. 14
297081,3254624,15,Ward No. 15
297081,3254611,2,Ward No. 2
297081,3254612,3,Ward No. 3
297081,3254613,4,Ward No. 4
297081,3254614,5,Ward No. 5
297081,3254615,6,Ward No. 6
297081,3254616,7,Ward No. 7
297081,3254617,8,Ward No. 8
297081,3254618,9,Ward No. 9
297083,3254098,1,Ward No. 1
297083,3254107,10,Ward No. 10
297083,3254108,11,Ward No. 11
297083,3254109,12,Ward No. 12
297083,3254110,13,Ward No. 13
297083,3254111,14,Ward No. 14
297083,3254099,2,Ward No. 2
297083,3254100,3,Ward No. 3
297083,3254101,4,Ward No. 4
297083,3254102,5,Ward No. 5
297083,3254103,6,Ward No. 6
297083,3254104,7,Ward No. 7
297083,3254105,8,Ward No. 8
297083,3254106,9,Ward No. 9
297084,3255514,1,Ward No. 1
297084,3255523,10,Ward No. 10
297084,3255524,11,Ward No. 11
297084,3255525,12,Ward No. 12
297084,3255526,13,Ward No. 13
297084,3255527,14,Ward No. 14
297084,3255528,15,Ward No. 15
297084,3255515,2,Ward No. 2
297084,3255516,3,Ward No. 3
297084,3255517,4,Ward No. 4
297084,3255518,5,Ward No. 5
297084,3255519,6,Ward No. 6
297084,3255520,7,Ward No. 7
297084,3255521,8,Ward No. 8
297084,3255522,9,Ward No. 9
297085,3254961,1,Ward No. 1
297085,3254970,10,Ward No. 10
297085,3254971,11,Ward No. 11
297085,3254972,12,Ward No. 12
297085,3254973,13,Ward No. 13
297085,3254974,14,Ward No. 14
297085,3254975,15,Ward No. 15
297085,3254962,2,Ward No. 2
297085,3254963,3,Ward No. 3
297085,3254964,4,Ward No. 4
297085,3254965,5,Ward No. 5
297085,3254966,6,Ward No. 6
297085,3254967,7,Ward No. 7
297085,3254968,8,Ward No. 8
297085,3254969,9,Ward No. 9
297086,3254931,1,Ward No. 1
297086,3254940,10,Ward No. 10
297086,3254941,11,Ward No. 11
297086,3254942,12,Ward No. 12
297086,3254943,13,Ward No. 13
297086,3254944,14,Ward No. 14
297086,3254945,15,Ward No. 15
297086,3254932,2,Ward No. 2
297086,3254933,3,Ward No. 3
297086,3254934,4,Ward No. 4
297086,3254935,5,Ward No. 5
297086,3254936,6,Ward No. 6
297086,3254937,7,Ward No. 7
297086,3254938,8,Ward No. 8
297086,3254939,9,Ward No. 9
297087,3255440,1,Ward No. 1
297087,3255449,10,Ward No. 10
297087,3255450,11,Ward No. 11
297087,3255451,12,Ward No. 12
297087,3255452,13,Ward No. 13
297087,3255453,14,Ward No. 14
297087,3255454,15,Ward No. 15
297087,3255441,2,Ward No. 2
297087,3255442,3,Ward No. 3
297087,3255443,4,Ward No. 4
297087,3255444,5,Ward No. 5
297087,3255445,6,Ward No. 6
297087,3255446,7,Ward No. 7
297087,3255447,8,Ward No. 8
297087,3255448,9,Ward No. 9
297088,3254799,1,Ward No. 1
297088,3254808,10,Ward No. 10
297088,3254809,11,Ward No. 11
297088,3254810,12,Ward No. 12
297088,3254811,13,Ward No. 13
297088,3254800,2,Ward No. 2
297088,3254801,3,Ward No. 3
297088,3254802,4,Ward No. 4
297088,3254803,5,Ward No. 5
297088,3254804,6,Ward No. 6
297088,3254805,7,Ward No. 7
297088,3254806,8,Ward No. 8
297088,3254807,9,Ward No. 9
297089,3255926,1,Ward No. 1
297089,3255935,10,Ward No. 10
297089,3255936,11,Ward No. 11
297089,3255937,12,Ward No. 12
297089,3255938,13,Ward No. 13
297089,3255939,14,Ward No. 14
297089,3255940,15,Ward No. 15
297089,3255941,16,Ward No. 16
297089,3255927,2,Ward No. 2
297089,3255928,3,Ward No. 3
297089,3255929,4,Ward No. 4
297089,3255930,5,Ward No. 5
297089,3255931,6,Ward No. 6
297089,3255932,7,Ward No. 7
297089,3255933,8,Ward No. 8
297089,3255934,9,Ward No. 9
297090,3255571,1,Ward No. 1
297090,3255580,10,Ward No. 10
297090,3255581,11,Ward No. 11
297090,3255582,12,Ward No. 12
297090,3255583,13,Ward No. 13
297090,3255584,14,Ward No. 14
297090,3255585,15,Ward No. 15
297090,3255572,2,Ward No. 2
297090,3255573,3,Ward No. 3
297090,3255574,4,Ward No. 4
297090,3255575,5,Ward No. 5
297090,3255576,6,Ward No. 6
297090,3255577,7,Ward No. 7
297090,3255578,8,Ward No. 8
297090,3255579,9,Ward No. 9
297091,3254812,1,Ward No. 1
297091,3254821,10,Ward No. 10
297091,3254813,2,Ward No. 2
297091,3254814,3,Ward No. 3
297091,3254815,4,Ward No. 4
297091,3254816,5,Ward No. 5
297091,3254817,6,Ward No. 6
297091,3254818,7,Ward No. 7
297091,3254819,8,Ward No. 8
297091,3254820,9,Ward No. 9
297495,3254701,1,Ward No. 1
297495,3254710,10,Ward No. 10
297495,3254711,11,Ward No. 11
297495,3254712,12,Ward No. 12
297495,3254713,13,Ward No. 13
297495,3254714,14,Ward No. 14
297495,3254702,2,Ward No. 2
297495,3254703,3,Ward No. 3
297495,3254704,4,Ward No. 4
297495,3254705,5,Ward No. 5
297495,3254706,6,Ward No. 6
297495,3254707,7,Ward No. 7
297495,3254708,8,Ward No. 8
297495,3254709,9,Ward No. 9
297623,3254534,1,Ward No. 1
297623,3254543,10,Ward No. 10
297623,3254544,11,Ward No. 11
297623,3254545,12,Ward No. 12
297623,3254546,13,Ward No. 13
297623,3254547,14,Ward No. 14
297623,3254548,15,Ward No. 15
297623,3254535,2,Ward No. 2
297623,3254536,3,Ward No. 3
297623,3254537,4,Ward No. 4
297623,3254538,5,Ward No. 5
297623,3254539,6,Ward No. 6
297623,3254540,7,Ward No. 7
297623,3254541,8,Ward No. 8
297623,3254542,9,Ward No. 9
297651,3254862,1,Ward No. 1
297651,3254871,10,Ward No. 10
297651,3254872,11,Ward No. 11
297651,3254873,12,Ward No. 12
297651,3254874,13,Ward No. 13
297651,3254875,14,Ward No. 14
297651,3254876,15,Ward No. 15
297651,3254863,2,Ward No. 2
297651,3254864,3,Ward No. 3
297651,3254865,4,Ward No. 4
297651,3254866,5,Ward No. 5
297651,3254867,6,Ward No. 6
297651,3254868,7,Ward No. 7
297651,3254869,8,Ward No. 8
297651,3254870,9,Ward No. 9
297714,3253907,1,Ward No. 1
297714,3253916,10,Ward No. 10
297714,3253917,11,Ward No. 11
297714,3253918,12,Ward No. 12
297714,3253919,13,Ward No. 13
297714,3253920,14,Ward No. 14
297714,3253908,2,Ward No. 2
297714,3253909,3,Ward No. 3
297714,3253910,4,Ward No. 4
297714,3253911,5,Ward No. 5
297714,3253912,6,Ward No. 6
297714,3253913,7,Ward No. 7
297714,3253914,8,Ward No. 8
297714,3253915,9,Ward No. 9
297735,3254484,1,Ward No. 1
297735,3254493,10,Ward No. 10
297735,3254494,11,Ward No. 11
297735,3254495,12,Ward No. 12
297735,3254496,13,Ward No. 13
297735,3254497,14,Ward No. 14
297735,3254498,15,Ward No. 15
297735,3254499,16,Ward No. 16
297735,3254485,2,Ward No. 2
297735,3254486,3,Ward No. 3
297735,3254487,4,Ward No. 4
297735,3254488,5,Ward No. 5
297735,3254489,6,Ward No. 6
297735,3254490,7,Ward No. 7
297735,3254491,8,Ward No. 8
297735,3254492,9,Ward No. 9
297756,3253949,1,Ward No. 1
297756,3253958,10,Ward No. 10
297756,3253959,11,Ward No. 11
297756,3253960,12,Ward No. 12
297756,3253961,13,Ward No. 13
297756,3253962,14,Ward No. 14
297756,3253963,15,Ward No. 15
297756,3253950,2,Ward No. 2
297756,3253951,3,Ward No. 3
297756,3253952,4,Ward No. 4
297756,3253953,5,Ward No. 5
297756,3253954,6,Ward No. 6
297756,3253955,7,Ward No. 7
297756,3253956,8,Ward No. 8
297756,3253957,9,Ward No. 9
297758,3253936,1,Ward No. 1
297758,3253945,10,Ward No. 10
297758,3253946,11,Ward No. 11
297758,3253947,12,Ward No. 12
297758,3253948,13,Ward No. 13
297758,3253937,2,Ward No. 2
297758,3253938,3,Ward No. 3
297758,3253939,4,Ward No. 4
297758,3253940,5,Ward No. 5
297758,3253941,6,Ward No. 6
297758,3253942,7,Ward No. 7
297758,3253943,8,Ward No. 8
297758,3253944,9,Ward No. 9
297802,3253745,1,Ward No. 1
297802,3253754,10,Ward No. 10
297802,3253755,11,Ward No. 11
297802,3253756,12,Ward No. 12
297802,3253757,13,Ward No. 13
297802,3253758,14,Ward No. 14
297802,3253759,15,Ward No. 15
297802,3253760,16,Ward No. 16
297802,3253761,17,Ward No. 17
297802,3253762,18,Ward No. 18
297802,3253763,19,Ward No. 19
297802,3253746,2,Ward No. 2
297802,3253764,20,Ward No. 20
297802,3253765,21,Ward No. 21
297802,3253766,22,Ward No. 22
297802,3253767,23,Ward No. 23
297802,3253768,24,Ward No. 24
297802,3253769,25,Ward No. 25
297802,3253770,26,Ward No. 26
297802,3253771,27,Ward No. 27
297802,3253772,28,Ward No. 28
297802,3253773,29,Ward No. 29
297802,3253747,3,Ward No. 3
297802,3253774,30,Ward No. 30
297802,3253775,31,Ward No. 31
297802,3253776,32,Ward No. 32
297802,3253777,33,Ward No. 33
297802,3253778,34,Ward No. 34
297802,3253779,35,Ward No. 35
297802,3253780,36,Ward No. 36
297802,3253781,37,Ward No. 37
297802,3253782,38,Ward No. 38
297802,3253783,39,Ward No. 39
297802,3253748,4,Ward No. 4
297802,3253784,40,Ward No. 40
297802,3253785,41,Ward No. 41
297802,3253786,42,Ward No. 42
297802,3253787,43,Ward No. 43
297802,3253788,44,Ward No. 44
297802,3253789,45,Ward No. 45
297802,3253790,46,Ward No. 46
297802,3253791,47,Ward No. 47
297802,3253792,48,Ward No. 48
297802,3253793,49,Ward No. 49
297802,3253749,5,Ward No. 5
297802,3253794,50,Ward No. 50
297802,3253795,51,Ward No. 51
297802,3253796,52,Ward No. 52
297802,3253797,53,Ward No. 53
297802,3253798,54,Ward No. 54
297802,3253799,55,Ward No. 55
297802,3253800,56,Ward No. 56
297802,3253801,57,Ward No. 57
297802,3253802,58,Ward No. 58
297802,3253803,59,Ward No. 59
297802,3253750,6,Ward No. 6
297802,3253804,60,Ward No. 60
297802,3253751,7,Ward No. 7
297802,3253752,8,Ward No. 8
297802,3253753,9,Ward No. 9
297807,3255690,1,Ward No. 1
297807,3255699,10,Ward No. 10
297807,3255700,11,Ward No. 11
297807,3255701,12,Ward No. 12
297807,3255702,13,Ward No. 13
297807,3255691,2,Ward No. 2
297807,3255692,3,Ward No. 3
297807,3255693,4,Ward No. 4
297807,3255694,5,Ward No. 5
297807,3255695,6,Ward No. 6
297807,3255696,7,Ward No. 7
297807,3255697,8,Ward No. 8
297807,3255698,9,Ward No. 9
297820,3254022,1,Ward No. 1
297820,3254031,10,Ward No. 10
297820,3254032,11,Ward No. 11
297820,3254033,12,Ward No. 12
297820,3254034,13,Ward No. 13
297820,3254035,14,Ward No. 14
297820,3254023,2,Ward No. 2
297820,3254024,3,Ward No. 3
297820,3254025,4,Ward No. 4
297820,3254026,5,Ward No. 5
297820,3254027,6,Ward No. 6
297820,3254028,7,Ward No. 7
297820,3254029,8,Ward No. 8
297820,3254030,9,Ward No. 9
297861,3254112,1,Ward No. 1
297861,3254121,10,Ward No. 10
297861,3254122,11,Ward No. 11
297861,3254123,12,Ward No. 12
297861,3254124,13,Ward No. 13
297861,3254125,14,Ward No. 14
297861,3254113,2,Ward No. 2
297861,3254114,3,Ward No. 3
297861,3254115,4,Ward No. 4
297861,3254116,5,Ward No. 5
297861,3254117,6,Ward No. 6
297861,3254118,7,Ward No. 7
297861,3254119,8,Ward No. 8
297861,3254120,9,Ward No. 9
297864,3254852,1,Ward No. 1
297864,3254861,10,Ward No. 10
297864,3254853,2,Ward No. 2
297864,3254854,3,Ward No. 3
297864,3254855,4,Ward No. 4
297864,3254856,5,Ward No. 5
297864,3254857,6,Ward No. 6
297864,3254858,7,Ward No. 7
297864,3254859,8,Ward No. 8
297864,3254860,9,Ward No. 9
297922,3255853,1,Ward No. 1
297922,3255862,10,Ward No. 10
297922,3255863,11,Ward No. 11
297922,3255864,12,Ward No. 12
297922,3255865,13,Ward No. 13
297922,3255866,14,Ward No. 14
297922,3255867,15,Ward No. 15
297922,3255854,2,Ward No. 2
297922,3255855,3,Ward No. 3
297922,3255856,4,Ward No. 4
297922,3255857,5,Ward No. 5
297922,3255858,6,Ward No. 6
297922,3255859,7,Ward No. 7
297922,3255860,8,Ward No. 8
297922,3255861,9,Ward No. 9
298093,3254269,1,Ward No. 1
298093,3254278,10,Ward No. 10
298093,3254279,11,Ward No. 11
298093,3254280,12,Ward No. 12
298093,3254281,13,Ward No. 13
298093,3254282,14,Ward No. 14
298093,3254283,15,Ward No. 15
298093,3254270,2,Ward No. 2
298093,3254271,3,Ward No. 3
298093,3254272,4,Ward No. 4
298093,3254273,5,Ward No. 5
298093,3254274,6,Ward No. 6
298093,3254275,7,Ward No. 7
298093,3254276,8,Ward No. 8
298093,3254277,9,Ward No. 9
298095,3254284,1,Ward No. 1
298095,3254293,10,Ward No. 10
298095,3254294,11,Ward No. 11
298095,3254295,12,Ward No. 12
298095,3254296,13,Ward No. 13
298095,3254297,14,Ward No. 14
298095,3254298,15,Ward No. 15
298095,3254285,2,Ward No. 2
298095,3254286,3,Ward No. 3
298095,3254287,4,Ward No. 4
298095,3254288,5,Ward No. 5
298095,3254289,6,Ward No. 6
298095,3254290,7,Ward No. 7
298095,3254291,8,Ward No. 8
298095,3254292,9,Ward No. 9
298096,3254254,1,Ward No. 1
298096,3254263,10,Ward No. 10
298096,3254264,11,Ward No. 11
298096,3254265,12,Ward No. 12
298096,3254266,13,Ward No. 13
298096,3254267,14,Ward No. 14
298096,3254268,15,Ward No. 15
298096,3254255,2,Ward No. 2
298096,3254256,3,Ward No. 3
298096,3254257,4,Ward No. 4
298096,3254258,5,Ward No. 5
298096,3254259,6,Ward No. 6
298096,3254260,7,Ward No. 7
298096,3254261,8,Ward No. 8
298096,3254262,9,Ward No. 9
298115,3253819,1,Ward No. 1
298115,3253828,10,Ward No. 10
298115,3253829,11,Ward No. 11
298115,3253830,12,Ward No. 12
298115,3253831,13,Ward No. 13
298115,3253832,14,Ward No. 14
298115,3253833,15,Ward No. 15
298115,3253820,2,Ward No. 2
298115,3253821,3,Ward No. 3
298115,3253822,4,Ward No. 4
298115,3253823,5,Ward No. 5
298115,3253824,6,Ward No. 6
298115,3253825,7,Ward No. 7
298115,3253826,8,Ward No. 8
298115,3253827,9,Ward No. 9
298915,3255117,1,Ward No. 1
298915,3255126,10,Ward No. 10
298915,3255127,11,Ward No. 11
298915,3255128,12,Ward No. 12
298915,3255129,13,Ward No. 13
298915,3255130,14,Ward No. 14
298915,3255131,15,Ward No. 15
298915,3255118,2,Ward No. 2
298915,3255119,3,Ward No. 3
298915,3255120,4,Ward No. 4
298915,3255121,5,Ward No. 5
298915,3255122,6,Ward No. 6
298915,3255123,7,Ward No. 7
298915,3255124,8,Ward No. 8
298915,3255125,9,Ward No. 9
298935,3253890,1,Ward No. 1
298935,3253899,10,Ward No. 10
298935,3253900,11,Ward No. 11
298935,3253901,12,Ward No. 12
298935,3253902,13,Ward No. 13
298935,3253903,14,Ward No. 14
298935,3253904,15,Ward No. 15
298935,3253905,16,Ward No. 16
298935,3253906,17,Ward No. 17
298935,3253891,2,Ward No. 2
298935,3253892,3,Ward No. 3
298935,3253893,4,Ward No. 4
298935,3253894,5,Ward No. 5
298935,3253895,6,Ward No. 6
298935,3253896,7,Ward No. 7
298935,3253897,8,Ward No. 8
298935,3253898,9,Ward No. 9
299009,3254901,1,Ward No. 1
