village_code,village_name,district_code,tehsil_code
190307,Rampur Tiwari,137,959
191454,Rangouli,137,962
191628,Ranighat,137,963
190432,Ranighat,137,959
190708,Ranihawa Urf Chirgora,137,960
190589,Ranipur,137,960
189833,Rasauli,137,959
190461,Ratai,137,959
189798,Ratanpur,137,959
190509,Ratanpur,137,960
190246,Ratanpura,137,959
191539,Ratanpura,137,962
191941,Ratsiya,137,963
190959,Rautpar,137,961
190479,Rautpar,137,959
191518,Rautpar Amethia,137,962
191523,Rautpar Ghat,137,962
191482,Rautpar Pandey,137,962
191522,Rautpar Raghen,137,962
191459,Rewali,137,962
191833,Rohinia,137,963
190411,Rohuar Dhirjan,137,959
190417,Rohuarvishunpur,137,959
191533,Ropan Chhapra,137,962
191715,Rounni Ganga Chak,137,963
190944,Ruchapar,137,961
191713,Ruchapar,137,963
191491,Ruchapar,137,962
189962,Ruciapar,137,959
942027,Rudrapur,137,960
191106,Rupai,137,962
191751,Rustam Bahiari,137,963
190239,Rustampur,137,959
190667,Sabdalpur,137,960
190603,Sachauli Patwaniya,137,960
190451,Saghwalia,137,959
191392,Sahala,137,962
190334,Sahara,137,959
190225,Sahbajpur,137,959
191572,Sahia,137,962
190431,Sahjauli,137,959
191507,Sahjour,137,962
190913,Sahodara,137,961
189998,Sahodarpatti,137,959
191135,Sahopar,137,962
190025,Sahwa,137,959
191561,Sajaw,137,962
189922,Sajhawa,137,959
191094,Sajhawar,137,962
191515,Sakarapar,137,962
189904,Sakarapar Khurd,137,959
190651,Sakatpur,137,960
190120,Sakatua Khurd,137,959
190119,Sakatuan Buzurg,137,959
190118,Sakatui,137,959
190139,Sakhini,137,959
191238,Sakhouli,137,962
190370,Sakrapar,137,959
191159,Sakrapar,137,962
189915,Sakrapar Buzurg,137,959
942037,Salahabad,137,962
191137,Salhapur,137,962
191526,Samaha,137,962
191218,Samara,137,962
190518,Samdhawa Ghat,137,960
191439,Samhuti,137,962
190786,Samogar,137,961
189991,Samogar,137,959
189871,Sanda,137,959
190449,Saraia,137,959
190110,Saraini Khas,137,959
191071,Saraiya,137,961
191499,Sarakara,137,962
190258,Sarangpur,137,959
190567,Sarao Buzurg,137,960
190569,Sarao Khurd,137,960
190396,Saraura,137,959
190485,Saraura,137,959
942038,Sarbauli,137,962
191551,Sarbauli T Barsipar,137,962
190702,Sarhasbah,137,960
190366,Saria,137,959
190971,Sarkara,137,961
191356,Sarkara,137,962
191649,Sarya,137,963
190610,Sarya,137,960
191390,Sasana,137,962
191765,Sasna,137,963
190819,Sasrao,137,961
191114,Sathiyaon,137,962
190504,Satkothwa,137,960
191497,Satotar,137,962
191025,Satrao,137,961
190523,Satua Bhar,137,960
189808,Sauna Lachhuman,137,959
189806,Sauna Parushram,137,959
191178,Savreji,137,962
190217,Sawareji Kharag,137,959
190221,Sawareji Mani,137,959
190220,Sawareji Roop,137,959
190583,Seetal Majha,137,960
190739,Sehura,137,960
189910,Sekhauna,137,959
190676,Sekhui,137,960
190983,Selharapur,137,961
190017,Semara,137,959
190161,Semarhawa,137,959
190136,Semri,137,959
190982,Serwaonbhanauli,137,961
190005,Shahjahanpur,137,959
190429,Shahpur,137,959
190282,Shahpur,137,959
190195,Shahpur Bhikham,137,959
190175,Shahpur Puraini,137,959
190194,Shahpur Shukla,137,959
190135,Sham Patti,137,959
190229,Shami Patti,137,959
190040,Shampur,137,959
190061,Shampur,137,959
191739,Shankar Pura,137,963
190743,Sharmapur,137,960
190639,Sheo Dhara,137,960
190513,Sheonathpur,137,960
190696,Sheopur,137,960
191102,Sheswar,137,962
191155,Shiv Datt Chhapia,137,962
191658,Shivrajpur,137,963
191142,Shivrajpur,137,962
190916,Sidharia,137,961
190157,Sidhawe Jobana,137,959
190284,Sidhuwa,137,959
191888,Sikarhata,137,963
190621,Sikariya,137,960
191912,Siktia Nayak,137,963
190547,Silhata,137,960
190401,Singhi,137,959
191167,Singhi Dih,137,962
191166,Singhi Jamin,137,962
190964,Singhpur,137,961
191604,Singhpur,137,963
189941,Sirjam Khas,137,959
189936,Sirjamdei,137,959
189821,Sirsia,137,959
189982,Sirsia,137,959
190474,Sirsia,137,959
190263,Sirsia,137,959
191802,Sirsia Babu,137,963
190095,Sirsia Gotha,137,959
191665,Sirsia Mishra,137,963
190092,Sirsia Patti Husen Urf Basantp,137,959
191801,Sirsia Pavar,137,963
190243,Sirwania,137,959
191113,Sisai,137,962
190879,Sisai Gulabrai,137,961
191072,Sisawania,137,961
190482,Siswa,137,959
190763,Siswa,137,960
191281,Siswa Dixit,137,962
191280,Siswa Pandey,137,962
190101,Siswan,137,959
191132,Siswan,137,962
191795,Siswania,137,963
190111,Sita Patti,137,959
190939,Siuri,137,961
191360,Sohanag,137,962
191695,Sohanpar,137,963
191878,Sohanpur,137,963
190104,Sohanria,137,959
190320,Sohnipar,137,959
189890,Sohsa,137,959
190036,Sonadi,137,959
190425,Sonarapar,137,959
190950,Sonari,137,961
190626,Sonbah,137,960
190627,Sonbah Ahatmali,137,960
191044,Sonbarsa,137,961
190958,Sonbarsa,137,961
190011,Sonbarsa,137,959
190346,Sonbarsa,137,959
190615,Sonbarsa,137,960
191286,Sonbarsa,137,962
190373,Sonda,137,959
191265,Sonhoula,137,962
191245,Sonhouli,137,962
190464,Sonhula,137,959
190079,Sonhula Ramnagar,137,959
190007,Sonia,137,959
190975,Sonkharia,137,961
190424,Sonughat,137,959
189947,Sopri Buzurg,137,959
189948,Sopri Khurd,137,959
191909,Sotha Chak,137,963
191358,Sri Nagar,137,962
191836,Sri Rampur,137,963
190742,Srikant Chak,137,960
190516,Srinagar Kolhua,137,960
190068,Subans Chhapar,137,959
190426,Subikhar,137,959
191325,Sugahi,137,962
190769,Sukai Parsia,137,960
191011,Sukarouli,137,961
191096,Sukarouli,137,962
190364,Sukrauli,137,959
190773,Sukrauli,137,960
191750,Sukwa,137,963
190550,Sultani,137,960
191692,Sundar Chak,137,963
191916,Sundar Chak,137,963
191913,Sundarpar,137,963
190214,Sundarpur,137,959
190693,Surajpur,137,960
189933,Surajpura,137,959
190402,Surauli,137,959
189889,Surchak,137,959
191101,Surhan,137,962
191718,Surjipur,137,963
191158,Surjipur,137,962
191846,Surouli,137,963
191542,Sutawar,137,962
190838,Tadiya,137,961
191655,Tadwa,137,963
190649,Tadwa,137,960
191351,Tairia,137,962
191580,Takia Dharhi,137,962
191782,Tal Dona,137,963
190511,Tal Kolhua,137,960
190815,Talaura,137,961
191257,Taldiha,137,962
191736,Talhadra,137,963
190329,Tandawa,137,959
191859,Tandwa,137,963
190455,Tandwa,137,959
191223,Tandwa,137,962
190539,Tara Sara Khas,137,960
190903,Tarakulanan,137,961
190088,Tarkulwa,137,959
191684,Tatapar Buzurg,137,963
191685,Tatapar Khurd,137,963
191378,Tatil,137,962
190218,Tawakkalpur,137,959
190053,Tawkalpur,137,959
191138,Teghara,137,962
190966,Tekanpur,137,961
191369,Tekanpura,137,962
190894,Tekua,137,961
191057,Telia Kurmi,137,961
191054,Telia Shukla,137,961
190890,Tendua,137,961
189942,Tendua,137,959
189836,Tendubari,137,959
189954,Tenduhi,137,959
189814,Tengargarhi,137,959
191434,Tengawal Dubey,137,962
191677,Tengri,137,963
191590,Tenua,137,962
191154,Tenua,137,962
191088,Tenua,137,962
191389,Tetari Hardo,137,962
190645,Tetariya,137,960
191345,Thagewal Tiwari,137,962
191344,Thagwal Kapoor,137,962
190745,Thakur Dewa,137,960
191531,Thakur Gouri,137,962
191403,Thakur Gouri,137,962
191362,Thakur Gouri,137,962
189918,Thakurpur,137,959
191521,Thara,137,962
191247,Tharuwabhar,137,962
191436,Thedawal Gyas,137,962
191435,Thegawal Tilakram,137,962
191364,Thoka Banshi,137,962
191365,Thoka Churaman,137,962
191520,Thuri,137,962
190493,Tighra Khairwa,137,960
191708,Tikampar,137,963
191003,Tikar,137,961
190718,Tikar Khas,137,960
190369,Tilai Belwa,137,959
190041,Tilatari,137,959
190973,Tilouli,137,961
191767,Tilouli,137,963
191453,Tilouli,137,962
191372,Tilouli,137,962
191188,Tilouli Urf Dehari,137,962
191192,Tipara Tulsi,137,962
190211,Tirmasahun,137,959
190717,Tiwai,137,960
191839,Tola Ahibarnarai,137,963
191467,Trilochanpur,137,962
191251,Tulsi Bari,137,962
190124,Turak Patti,137,959
189860,Ubhawon,137,959
190188,Udai Pura,137,959
189952,Udhopur,137,959
191053,Ujara Barhouna,137,961
190867,Ujra Mohaw,137,961
191547,Ukina Hardo,137,962
191548,Ukina Kalawat,137,962
191546,Ukina Khas,137,962
191374,Urdouli,137,962
191473,Usaraha,137,962
191371,Usarha,137,962
189870,Usari Buzurg,137,959
191777,Uska,137,963
191164,Uska,137,962
190716,Usra Bazar,137,960
190681,Usri Khurd,137,960
942006,Valiwan,137,963
190502,Vaniapar,137,960
189800,Vinayak,137,959
942039,Vinbdwliya Bind,137,962
190156,Virchhapatti,137,959
190665,Visambharpur Ganyari,137,960
190190,Vishun Pura,137,959
190409,Vishunpura,137,959
190593,Vitthalpur,137,960
942025,Waspar,137,959
215018,Aaspur,138,1008
215223,Abdulhaipur,138,1009
214544,Abdullapur,138,1007
214717,Abdullapur Deha Mafi,138,1008
215263,Abhairajpur,138,1009
214855,Achalpur,138,1008
214687,Achalpur,138,1008
215135,Agarpur,138,1009
214572,Agaunapur,138,1007
214473,Aharai Bichanpur,138,1007
214746,Aharmai,138,1008
214832,Ahmadabad,138,1008
214650,Ahmadnagar Bamnoi,138,1008
214404,Ahmadpur,138,1007
214985,Ahmadpur Urf Nagala Dhanu,138,1008
215091,Akaspur,138,1008
215045,Akbarpur,138,1008
215154,Akbarpur Haweli,138,1009
214619,Akbarpur Kesho Rai,138,1007
214510,Akbarpur Kota,138,1007
214615,Akbarpur Lal Sahai,138,1007
215168,Akbarpur Satha,138,1009
214700,Akhtauli,138,1008
214701,Akhtaulinayabans,138,1008
214569,Aliganj (Dehat),138,1007
214611,Alipur,138,1007
214597,Aliyapur,138,1007
214680,Amirpur,138,1008
214601,Amogpur Bhataan,138,1007
214551,Amogpur Brahmanan,138,1007
214484,Amratpur Raghupur,138,1007
214710,Amritpur,138,1008
214567,Amroli Ratanpur,138,1007
214547,Angadpur,138,1007
215001,Angadpur,138,1008
214500,Angraiya Gangai,138,1007
214501,Angraiya Jamunai,138,1007
214979,Antrampur,138,1008
215164,Arabgarh,138,1009
214779,Arathara,138,1008
215196,Arazibirhara,138,1009
214721,Arha Pura,138,1008
214534,Arjunai Simrai,138,1007
214568,Asalpur Ismailpur,138,1007
214923,Asarauli,138,1008
215147,Ataullapur,138,1009
215271,Aunera,138,1009
215244,Awagarh,138,1009
215037,Ayar,138,1008
214663,Azampur,138,1008
214836,Babarpur,138,1008
215261,Babarpur,138,1009
214802,Babasa,138,1008
214885,Babrauti Nasirpur,138,1008
214522,Bachhauragang,138,1007
215172,Bachhepura,138,1009
215200,Badanpur Kazipur,138,1009
215180,Badanpur Kunjmanpur,138,1009
214677,Badhauli,138,1008
215213,Badhawali,138,1009
214402,Baghauli,138,1007
214787,Bagla Bari,138,1008
214883,Bagwala,138,1008
215056,Bahadurgarh,138,1008
214941,Bahadurpur,138,1008
215193,Bahadurpur Kasimpur,138,1009
214848,Bahanpur,138,1008
214425,Bahgon,138,1007
215009,Bahlolpur,138,1008
214438,Bajeedpur,138,1007
214977,Bakarabad,138,1008
215094,Bakshipur Khas,138,1008
215086,Bakshipur Rijor,138,1008
215230,Balesara,138,1009
215247,Balidad Pur,138,1009
214735,Bamnai,138,1008
214415,Bandu Pura,138,1007
214869,Banhara Majara Kartala,138,1008
214596,Bani,138,1007
214407,Baniya Dhahara,138,1007
214729,Banthal Qutabpur,138,1008
215149,Banwaripur,138,1009
215046,Bara Khera,138,1008
215241,Barabhodela,138,1009
214738,Baragaon,138,1008
214723,Barai,138,1008
215242,Barai Kalyan Pur,138,1009
215191,Barasamaspur,138,1009
214852,Barauli,138,1008
214443,Baraulia,138,1007
214730,Barigawan,138,1008
214457,Barna,138,1007
214932,Barthar,138,1008
214891,Barthari,138,1008
214455,Basantpur,138,1007
214811,Basundhara,138,1008
214813,Bathua,138,1008
215054,Bawli,138,1008
214712,Beerpur,138,1008
215133,Begampur,138,1009
215110,Belamai,138,1008
214858,Bendula,138,1008
215170,Berni,138,1009
214810,Bhadaira,138,1008
214622,Bhadki,138,1007
214920,Bhadon,138,1008
214742,Bhadua,138,1008
214511,Bhaduia Math,138,1007
214741,Bhadwas,138,1008
215120,Bhagipur (Ct),138,1008
214850,Bhagpur Barauli,138,1008
215060,Bhagwantpur,138,1008
214416,Bhalaul,138,1007
214412,Bhamaura,138,1007
214524,Bharapura,138,1007
214821,Bharthara Bhagwandas,138,1008
214819,Bharthara Dewkishan,138,1008
214962,Bhartoli,138,1008
214899,Bhatmai,138,1008
214669,Bhatpura,138,1008
214459,Bhaupura,138,1007
214545,Bhawanpur,138,1007
215173,Bhiau,138,1009
214468,Bhiraiya Urf Madhuban,138,1007
214825,Bhogpur,138,1008
214707,Bhojpur,138,1008
214734,Bhopalpur,138,1008
214805,Bhopatpur,138,1008
214655,Bhurigawan,138,1008
214432,Bichhand Paharpur,138,1007
215179,Bichhpuri,138,1009
214513,Bichpuri Emadpur,138,1007
214804,Bidarika,138,1008
214969,Bidhee Kheria,138,1008
214537,Bijaidepur,138,1007
214780,Bijauri,138,1008
214546,Bilsar Patti,138,1007
214538,Bilsarh Pachhayan,138,1007
214539,Bilsarh Puwayan,138,1007
214957,Bindraban,138,1008
215145,Bisuneepur,138,1009
214600,Bithara,138,1007
215161,Brijpur Chanda,138,1009
215022,Brisinghpur,138,1008
214675,Budhaina,138,1008
214643,Budharra,138,1008
215157,Budhera,138,1009
214681,Burhana Bad,138,1008
215258,Burrakalan,138,1009
215240,Burrakhurd,138,1009
214894,Chachar Mau,138,1008
214672,Chadhi Rafipur,138,1008
215077,Chak Banda,138,1008
214460,Chak Bhoorpura,138,1007
214498,Chak Dhondhon,138,1007
215085,Chak Gadhiya,138,1008
214543,Chak Merapur,138,1007
214838,Chak Ramnagar,138,1008
214444,Chak Roopdhani,138,1007
214437,Chaksirau,138,1007
214934,Chamkari,138,1008
214527,Chandanpur,138,1007
214917,Chandpur Jindahar,138,1008
215007,Chandpur Lokaspur,138,1008
215052,Chandpur Sakeet,138,1008
214964,Chaprai Sikandarpur,138,1008
215011,Chhachhaina,138,1008
214926,Chhitauni,138,1008
215113,Chilamapur,138,1008
214945,Chilasani,138,1008
214403,Chilauli Ahmadpur,138,1007
214451,Chilmapur,138,1007
214944,Chintapur,138,1008
215141,Chirgawan,138,1009
214933,Choncha Bangaon,138,1008
214990,Churaitha,138,1008
215268,Churthara,138,1009
214623,Dadupur Asgharpur,138,1007
214563,Dadupur Khurd,138,1007
214458,Dahelia,138,1007
214518,Dahlai,138,1007
214577,Dahliya Pooth,138,1007
214959,Dalelpur,138,1008
215047,Dalpur,138,1008
215226,Dalsahpur,138,1009
214598,Danda,138,1007
214951,Danda,138,1008
215076,Dantpur Rijor,138,1008
215027,Daspur,138,1008
214763,Dastampur,138,1008
214401,Datauli,138,1007
215040,Datauli,138,1008
214715,Datei,138,1008
215111,Dattpur Kunjpur,138,1008
215006,Daudalpur,138,1008
214507,Daudganj,138,1007
214469,Daulatpur,138,1007
215252,Daulatpur Gilaula,138,1009
215156,Daulatpur Mushki,138,1009
215136,Devkaranpur,138,1009
215033,Devpura,138,1008
214578,Devtara,138,1007
214783,Dhaniga,138,1008
214651,Dhar Pasi,138,1008
214426,Dharauli,138,1007
214781,Dharikpur Arathara,138,1008
214833,Dharikpur Loya,138,1008
214417,Dharra,138,1007
214624,Dharsepur,138,1007
214702,Dhiramai Panchbiswa,138,1008
214705,Dhiramai5/1/4 Biswa,138,1008
214704,Dhiramai9/3/4 Biswa,138,1008
214561,Dhivaiya Akhtyaarpur,138,1007
214745,Dholeshwar,138,1008
214831,Dhuayai,138,1008
214434,Dhumari,138,1007
214966,Dhumaria,138,1008
214997,Dhutlai,138,1008
214773,Dindauli,138,1008
214408,Diwana,138,1007
215068,Doogarpur,138,1008
214925,Doolhepur,138,1008
215254,Doshpur,138,1009
215219,Dulha,138,1009
214881,Duniya,138,1008
214529,Emadpur,138,1007
214911,Etah Dehat,138,1008
214983,Fafutoo,138,1008
214575,Fardpura,138,1007
214661,Faridpur,138,1008
215137,Faridpur,138,1009
214587,Fatehpur,138,1007
215101,Fatehpur,138,1008
214667,Fatehpur Mafi,138,1008
215036,Fatehpura,138,1008
214761,Fatehpurkhalsa,138,1008
214634,Firoz Pur Siloni,138,1008
214801,Gadanpur,138,1008
215239,Gadesara,138,1009
215034,Gadiyasheelam,138,1008
215222,Gaduri,138,1009
214778,Gaharana,138,1008
214592,Gahee,138,1007
214772,Gahetu,138,1008
215257,Gahla,138,1009
214487,Gai Singh Pur,138,1007
214555,Gaiwar Asdullapur,138,1007
214939,Gajipur Pahor,138,1008
214576,Galarpur,138,1007
215212,Ganeshpur,138,1009
214456,Gangpur,138,1007
214435,Gangupura,138,1007
214393,Ganpatipur,138,1007
214480,Ganpatipur Barhapur,138,1007
214421,Garhi Roshan,138,1007
214841,Garhi Talluka Barauli,138,1008
214542,Garhia Jagannath,138,1007
214390,Garhimadsua,138,1007
214971,Garhiya Yadgarpur,138,1008
214732,Garhwala,138,1008
215119,Garia Konchi,138,1008
214690,Gausarpur,138,1008
214936,Ghilaua,138,1008
214716,Girora,138,1008
214676,Gobra,138,1008
214652,Gokani,138,1008
214762,Gokulpur,138,1008
215165,Gopalpur,138,1009
214514,Gora Cham,138,1007
215204,Gorakhpur,138,1009
215186,Gudau,138,1009
214409,Guhatia Khurda Kalan,138,1007
215118,Gulariya Konchi,138,1008
214440,Gulnagariya,138,1007
214502,Gulshanabad,138,1007
214956,Gumanpur,138,1008
214608,Gunamai,138,1007
214753,Gurha,138,1008
215205,Gwaliyara,138,1009
215144,Habibullapur,138,1009
215225,Hadidadpur,138,1009
214949,Haiderpur,138,1008
214478,Har Singh Pur,138,1007
214874,Harchandpur,138,1008
215010,Harchandpur Kalan,138,1008
214988,Harchandpur Khurd,138,1008
214589,Harisinhpur,138,1007
214868,Harnawali,138,1008
214649,Harneel Gira,138,1008
214812,Harsinghpur,138,1008
214528,Harwaigarhiya,138,1007
215206,Hasanalipur Alipur Basai,138,1009
215159,Hasangarh,138,1009
214943,Hasanpur,138,1008
215079,Hasanpur Urf Gilodiya,138,1008
214531,Hatsari,138,1007
214645,Hayatpur Mafi,138,1008
214689,Hazaratpur Karanpur,138,1008
214454,Hazipura,138,1007
214637,Hazratnagar,138,1008
214714,Himmatnagar Bajhera,138,1008
214777,Himmatpur,138,1008
214895,Himmatpur Chachar Mau,138,1008
214720,Himmatpur Kakamai,138,1008
214797,Himmatpur Nasirpur,138,1008
215270,Hinauna,138,1009
214748,Horchi,138,1008
214660,Husain Chak,138,1008
214631,Husainpur,138,1008
214789,Husainpur Kakarala,138,1008
215148,Ibrahim Nagar,138,1009
215087,Ibrahimpur Nagariya,138,1008
214612,Ikauri,138,1007
215260,Isauli,138,1009
215112,Ishara Pachhami Patti,138,1008
215109,Ishara Purbe Patti,138,1008
214633,Islampur Pili,138,1008
214556,Jaanipur,138,1007
214984,Jagatpur,138,1008
214391,Jagpura,138,1007
215061,Jahangirabad,138,1008
214605,Jahangirpur,138,1007
214530,Jahannagar,138,1007
214842,Jaharpur Barauli,138,1008
215139,Jainpura,138,1009
214418,Jaithara,138,1007
215029,Jaitpura,138,1008
214520,Jajalpur,138,1007
214871,Jalalpur Palara,138,1008
215026,Jalalpur Sathal,138,1008
215155,Jalesar(Dehat),138,1009
215255,Jalukhera,138,1009
214880,Jamalpur,138,1008
215143,Jamalpur Durjan,138,1009
215216,Jamalpur Gaduri,138,1009
214479,Jamlapur,138,1007
215132,Jamon,138,1009
214586,Janaasi,138,1007
214953,Jar,138,1008
215245,Jarani Khurd Kalan,138,1009
214665,Jarthal,138,1008
214486,Jasrathpur,138,1007
214512,Jataura Bhan,138,1007
214396,Jawahar Nagar,138,1007
214930,Jawaharpur Arathara,138,1008
214798,Jawaharpur Kamsan,138,1008
214799,Jawara,138,1008
214897,Jeesukhpur Etah,138,1008
215089,Jeesukhpur Saani,138,1008
215080,Jeesukhpur Urf Nagla Bari,138,1008
214573,Jhakrai,138,1007
214771,Jhinwar,138,1008
215265,Jinawali,138,1009
214664,Jinhaira,138,1008
214422,Jirauliya,138,1007
214822,Jirsami,138,1008
214784,Jitauli,138,1008
214744,Jogamai,138,1008
215090,Junaipur,138,1008
214582,Junedpur,138,1007
214849,Jungalpur,138,1008
214879,Jyuri,138,1008
214860,Kabirpur Majara Pahara,138,1008
214497,Kachhiya Bara,138,1007
214967,Kadampur,138,1008
214532,Kaila,138,1007
214928,Kakarawali,138,1008
214493,Kakora,138,1007
214475,Kalandar Nagar,138,1007
214591,Kalijar,138,1007
214630,Kaluapur Teelpur,138,1007
214467,Kalyan Pura,138,1007
214709,Kalyanpur Lalpur,138,1008
214854,Kamalpur Barauli,138,1008
215108,Kamalpurmai,138,1008
215000,Kammapur,138,1008
214793,Kamsan,138,1008
214566,Kanchanpur Ase No.1,138,1007
214562,Kanchanpur Ase No2 Urf (Nagla,138,1007
